** FASE 1: Generazione dei 3-subset a distanza casuale (2)
** Base set: 000000000111 {a, b, c}
   1 [2]: (00001C) 000000011100 {c, d, e}
  61 [2]: (000442) 010001000010 {b, g, k}
  62 [2]: (000482) 010010000010 {b, h, k}
  63 [2]: (000502) 010100000010 {b, i, k}
  64 [2]: (000602) 011000000010 {b, j, k}
  65 [2]: (00080A) 100000001010 {b, d, l}
  66 [2]: (000812) 100000010010 {b, e, l}
  67 [2]: (000822) 100000100010 {b, f, l}
  68 [2]: (000842) 100001000010 {b, g, l}
  69 [2]: (000882) 100010000010 {b, h, l}
  70 [2]: (000902) 100100000010 {b, i, l}
  71 [2]: (000A02) 101000000010 {b, j, l}
  72 [2]: (000C02) 110000000010 {b, k, l}
  73 [2]: (000019) 000000011001 {a, d, e}
  74 [2]: (000029) 000000101001 {a, d, f}
  75 [2]: (000031) 000000110001 {a, e, f}
  76 [2]: (000049) 000001001001 {a, d, g}
  77 [2]: (000051) 000001010001 {a, e, g}
  78 [2]: (000061) 000001100001 {a, f, g}
  79 [2]: (000089) 000010001001 {a, d, h}
  80 [2]: (000091) 000010010001 {a, e, h}
  81 [2]: (0000A1) 000010100001 {a, f, h}
  82 [2]: (0000C1) 000011000001 {a, g, h}
  83 [2]: (000109) 000100001001 {a, d, i}
  84 [2]: (000111) 000100010001 {a, e, i}
  85 [2]: (000121) 000100100001 {a, f, i}
  86 [2]: (000141) 000101000001 {a, g, i}
  87 [2]: (000181) 000110000001 {a, h, i}
  88 [2]: (000209) 001000001001 {a, d, j}
  89 [2]: (000211) 001000010001 {a, e, j}
  90 [2]: (000221) 001000100001 {a, f, j}
  91 [2]: (000241) 001001000001 {a, g, j}
  92 [2]: (000281) 001010000001 {a, h, j}
  93 [2]: (000301) 001100000001 {a, i, j}
  94 [2]: (000409) 010000001001 {a, d, k}
  95 [2]: (000411) 010000010001 {a, e, k}
  96 [2]: (000421) 010000100001 {a, f, k}
  97 [2]: (000441) 010001000001 {a, g, k}
  98 [2]: (000481) 010010000001 {a, h, k}
  99 [2]: (000501) 010100000001 {a, i, k}
 100 [2]: (000601) 011000000001 {a, j, k}
 101 [2]: (000809) 100000001001 {a, d, l}
 102 [2]: (000811) 100000010001 {a, e, l}
 103 [2]: (000821) 100000100001 {a, f, l}
 104 [2]: (000841) 100001000001 {a, g, l}
 105 [2]: (000881) 100010000001 {a, h, l}
 106 [2]: (000901) 100100000001 {a, i, l}
 107 [2]: (000A01) 101000000001 {a, j, l}
 108 [2]: (000C01) 110000000001 {a, k, l}

** FASE 2: Generazione esaustiva dei 3-subset
**         ordinati per distanza di Hamming crescente:

=== d = 0 ===
** Base set: 000000000111 {a, b, c}

=== d = 1 ===
   1 [1]: (00000E) 000000001110 {b, c, d}
   2 [1]: (000016) 000000010110 {b, c, e}
   3 [1]: (000026) 000000100110 {b, c, f}
   4 [1]: (000046) 000001000110 {b, c, g}
   5 [1]: (000086) 000010000110 {b, c, h}
   6 [1]: (000106) 000100000110 {b, c, i}
   7 [1]: (000206) 001000000110 {b, c, j}
   8 [1]: (000406) 010000000110 {b, c, k}
   9 [1]: (000806) 100000000110 {b, c, l}
  10 [1]: (00000D) 000000001101 {a, c, d}
  11 [1]: (000015) 000000010101 {a, c, e}
  12 [1]: (000025) 000000100101 {a, c, f}
  13 [1]: (000045) 000001000101 {a, c, g}
  14 [1]: (000085) 000010000101 {a, c, h}
  15 [1]: (000105) 000100000101 {a, c, i}
  16 [1]: (000205) 001000000101 {a, c, j}
  17 [1]: (000405) 010000000101 {a, c, k}
  18 [1]: (000805) 100000000101 {a, c, l}
  19 [1]: (00000B) 000000001011 {a, b, d}
  20 [1]: (000013) 000000010011 {a, b, e}
  21 [1]: (000023) 000000100011 {a, b, f}
  22 [1]: (000043) 000001000011 {a, b, g}
  23 [1]: (000083) 000010000011 {a, b, h}
  24 [1]: (000103) 000100000011 {a, b, i}
  25 [1]: (000203) 001000000011 {a, b, j}
  26 [1]: (000403) 010000000011 {a, b, k}
  27 [1]: (000803) 100000000011 {a, b, l}

=== d = 2 ===
  28 [2]: (00001C) 000000011100 {c, d, e}
  29 [2]: (00002C) 000000101100 {c, d, f}
  30 [2]: (000034) 000000110100 {c, e, f}
  31 [2]: (00004C) 000001001100 {c, d, g}
  32 [2]: (000054) 000001010100 {c, e, g}
  33 [2]: (000064) 000001100100 {c, f, g}
  34 [2]: (00008C) 000010001100 {c, d, h}
  35 [2]: (000094) 000010010100 {c, e, h}
  36 [2]: (0000A4) 000010100100 {c, f, h}
  37 [2]: (0000C4) 000011000100 {c, g, h}
  38 [2]: (00010C) 000100001100 {c, d, i}
  39 [2]: (000114) 000100010100 {c, e, i}
  40 [2]: (000124) 000100100100 {c, f, i}
  41 [2]: (000144) 000101000100 {c, g, i}
  42 [2]: (000184) 000110000100 {c, h, i}
  43 [2]: (00020C) 001000001100 {c, d, j}
  44 [2]: (000214) 001000010100 {c, e, j}
  45 [2]: (000224) 001000100100 {c, f, j}
  46 [2]: (000244) 001001000100 {c, g, j}
  47 [2]: (000284) 001010000100 {c, h, j}
  48 [2]: (000304) 001100000100 {c, i, j}
  49 [2]: (00040C) 010000001100 {c, d, k}
  50 [2]: (000414) 010000010100 {c, e, k}
  51 [2]: (000424) 010000100100 {c, f, k}
  52 [2]: (000444) 010001000100 {c, g, k}
  53 [2]: (000484) 010010000100 {c, h, k}
  54 [2]: (000504) 010100000100 {c, i, k}
  55 [2]: (000604) 011000000100 {c, j, k}
  56 [2]: (00080C) 100000001100 {c, d, l}
  57 [2]: (000814) 100000010100 {c, e, l}
  58 [2]: (000824) 100000100100 {c, f, l}
  59 [2]: (000844) 100001000100 {c, g, l}
  60 [2]: (000884) 100010000100 {c, h, l}
  61 [2]: (000904) 100100000100 {c, i, l}
  62 [2]: (000A04) 101000000100 {c, j, l}
  63 [2]: (000C04) 110000000100 {c, k, l}
  64 [2]: (00001A) 000000011010 {b, d, e}
  65 [2]: (00002A) 000000101010 {b, d, f}
  66 [2]: (000032) 000000110010 {b, e, f}
  67 [2]: (00004A) 000001001010 {b, d, g}
  68 [2]: (000052) 000001010010 {b, e, g}
  69 [2]: (000062) 000001100010 {b, f, g}
  70 [2]: (00008A) 000010001010 {b, d, h}
  71 [2]: (000092) 000010010010 {b, e, h}
  72 [2]: (0000A2) 000010100010 {b, f, h}
  73 [2]: (0000C2) 000011000010 {b, g, h}
  74 [2]: (00010A) 000100001010 {b, d, i}
  75 [2]: (000112) 000100010010 {b, e, i}
  76 [2]: (000122) 000100100010 {b, f, i}
  77 [2]: (000142) 000101000010 {b, g, i}
  78 [2]: (000182) 000110000010 {b, h, i}
  79 [2]: (00020A) 001000001010 {b, d, j}
  80 [2]: (000212) 001000010010 {b, e, j}
  81 [2]: (000222) 001000100010 {b, f, j}
  82 [2]: (000242) 001001000010 {b, g, j}
  83 [2]: (000282) 001010000010 {b, h, j}
  84 [2]: (000302) 001100000010 {b, i, j}
  85 [2]: (00040A) 010000001010 {b, d, k}
  86 [2]: (000412) 010000010010 {b, e, k}
  87 [2]: (000422) 010000100010 {b, f, k}
  88 [2]: (000442) 010001000010 {b, g, k}
  89 [2]: (000482) 010010000010 {b, h, k}
  90 [2]: (000502) 010100000010 {b, i, k}
  91 [2]: (000602) 011000000010 {b, j, k}
  92 [2]: (00080A) 100000001010 {b, d, l}
  93 [2]: (000812) 100000010010 {b, e, l}
  94 [2]: (000822) 100000100010 {b, f, l}
  95 [2]: (000842) 100001000010 {b, g, l}
  96 [2]: (000882) 100010000010 {b, h, l}
  97 [2]: (000902) 100100000010 {b, i, l}
  98 [2]: (000A02) 101000000010 {b, j, l}
  99 [2]: (000C02) 110000000010 {b, k, l}
 100 [2]: (000019) 000000011001 {a, d, e}
 101 [2]: (000029) 000000101001 {a, d, f}
 102 [2]: (000031) 000000110001 {a, e, f}
 103 [2]: (000049) 000001001001 {a, d, g}
 104 [2]: (000051) 000001010001 {a, e, g}
 105 [2]: (000061) 000001100001 {a, f, g}
 106 [2]: (000089) 000010001001 {a, d, h}
 107 [2]: (000091) 000010010001 {a, e, h}
 108 [2]: (0000A1) 000010100001 {a, f, h}
 109 [2]: (0000C1) 000011000001 {a, g, h}
 110 [2]: (000109) 000100001001 {a, d, i}
 111 [2]: (000111) 000100010001 {a, e, i}
 112 [2]: (000121) 000100100001 {a, f, i}
 113 [2]: (000141) 000101000001 {a, g, i}
 114 [2]: (000181) 000110000001 {a, h, i}
 115 [2]: (000209) 001000001001 {a, d, j}
 116 [2]: (000211) 001000010001 {a, e, j}
 117 [2]: (000221) 001000100001 {a, f, j}
 118 [2]: (000241) 001001000001 {a, g, j}
 119 [2]: (000281) 001010000001 {a, h, j}
 120 [2]: (000301) 001100000001 {a, i, j}
 121 [2]: (000409) 010000001001 {a, d, k}
 122 [2]: (000411) 010000010001 {a, e, k}
 123 [2]: (000421) 010000100001 {a, f, k}
 124 [2]: (000441) 010001000001 {a, g, k}
 125 [2]: (000481) 010010000001 {a, h, k}
 126 [2]: (000501) 010100000001 {a, i, k}
 127 [2]: (000601) 011000000001 {a, j, k}
 128 [2]: (000809) 100000001001 {a, d, l}
 129 [2]: (000811) 100000010001 {a, e, l}
 130 [2]: (000821) 100000100001 {a, f, l}
 131 [2]: (000841) 100001000001 {a, g, l}
 132 [2]: (000881) 100010000001 {a, h, l}
 133 [2]: (000901) 100100000001 {a, i, l}
 134 [2]: (000A01) 101000000001 {a, j, l}
 135 [2]: (000C01) 110000000001 {a, k, l}

=== d = 3 ===
 136 [3]: (000038) 000000111000 {d, e, f}
 137 [3]: (000058) 000001011000 {d, e, g}
 138 [3]: (000068) 000001101000 {d, f, g}
 139 [3]: (000070) 000001110000 {e, f, g}
 140 [3]: (000098) 000010011000 {d, e, h}
 141 [3]: (0000A8) 000010101000 {d, f, h}
 142 [3]: (0000B0) 000010110000 {e, f, h}
 143 [3]: (0000C8) 000011001000 {d, g, h}
 144 [3]: (0000D0) 000011010000 {e, g, h}
 145 [3]: (0000E0) 000011100000 {f, g, h}
 146 [3]: (000118) 000100011000 {d, e, i}
 147 [3]: (000128) 000100101000 {d, f, i}
 148 [3]: (000130) 000100110000 {e, f, i}
 149 [3]: (000148) 000101001000 {d, g, i}
 150 [3]: (000150) 000101010000 {e, g, i}
 151 [3]: (000160) 000101100000 {f, g, i}
 152 [3]: (000188) 000110001000 {d, h, i}
 153 [3]: (000190) 000110010000 {e, h, i}
 154 [3]: (0001A0) 000110100000 {f, h, i}
 155 [3]: (0001C0) 000111000000 {g, h, i}
 156 [3]: (000218) 001000011000 {d, e, j}
 157 [3]: (000228) 001000101000 {d, f, j}
 158 [3]: (000230) 001000110000 {e, f, j}
 159 [3]: (000248) 001001001000 {d, g, j}
 160 [3]: (000250) 001001010000 {e, g, j}
 161 [3]: (000260) 001001100000 {f, g, j}
 162 [3]: (000288) 001010001000 {d, h, j}
 163 [3]: (000290) 001010010000 {e, h, j}
 164 [3]: (0002A0) 001010100000 {f, h, j}
 165 [3]: (0002C0) 001011000000 {g, h, j}
 166 [3]: (000308) 001100001000 {d, i, j}
 167 [3]: (000310) 001100010000 {e, i, j}
 168 [3]: (000320) 001100100000 {f, i, j}
 169 [3]: (000340) 001101000000 {g, i, j}
 170 [3]: (000380) 001110000000 {h, i, j}
 171 [3]: (000418) 010000011000 {d, e, k}
 172 [3]: (000428) 010000101000 {d, f, k}
 173 [3]: (000430) 010000110000 {e, f, k}
 174 [3]: (000448) 010001001000 {d, g, k}
 175 [3]: (000450) 010001010000 {e, g, k}
 176 [3]: (000460) 010001100000 {f, g, k}
 177 [3]: (000488) 010010001000 {d, h, k}
 178 [3]: (000490) 010010010000 {e, h, k}
 179 [3]: (0004A0) 010010100000 {f, h, k}
 180 [3]: (0004C0) 010011000000 {g, h, k}
 181 [3]: (000508) 010100001000 {d, i, k}
 182 [3]: (000510) 010100010000 {e, i, k}
 183 [3]: (000520) 010100100000 {f, i, k}
 184 [3]: (000540) 010101000000 {g, i, k}
 185 [3]: (000580) 010110000000 {h, i, k}
 186 [3]: (000608) 011000001000 {d, j, k}
 187 [3]: (000610) 011000010000 {e, j, k}
 188 [3]: (000620) 011000100000 {f, j, k}
 189 [3]: (000640) 011001000000 {g, j, k}
 190 [3]: (000680) 011010000000 {h, j, k}
 191 [3]: (000700) 011100000000 {i, j, k}
 192 [3]: (000818) 100000011000 {d, e, l}
 193 [3]: (000828) 100000101000 {d, f, l}
 194 [3]: (000830) 100000110000 {e, f, l}
 195 [3]: (000848) 100001001000 {d, g, l}
 196 [3]: (000850) 100001010000 {e, g, l}
 197 [3]: (000860) 100001100000 {f, g, l}
 198 [3]: (000888) 100010001000 {d, h, l}
 199 [3]: (000890) 100010010000 {e, h, l}
 200 [3]: (0008A0) 100010100000 {f, h, l}
 201 [3]: (0008C0) 100011000000 {g, h, l}
 202 [3]: (000908) 100100001000 {d, i, l}
 203 [3]: (000910) 100100010000 {e, i, l}
 204 [3]: (000920) 100100100000 {f, i, l}
 205 [3]: (000940) 100101000000 {g, i, l}
 206 [3]: (000980) 100110000000 {h, i, l}
 207 [3]: (000A08) 101000001000 {d, j, l}
 208 [3]: (000A10) 101000010000 {e, j, l}
 209 [3]: (000A20) 101000100000 {f, j, l}
 210 [3]: (000A40) 101001000000 {g, j, l}
 211 [3]: (000A80) 101010000000 {h, j, l}
 212 [3]: (000B00) 101100000000 {i, j, l}
 213 [3]: (000C08) 110000001000 {d, k, l}
 214 [3]: (000C10) 110000010000 {e, k, l}
 215 [3]: (000C20) 110000100000 {f, k, l}
 216 [3]: (000C40) 110001000000 {g, k, l}
 217 [3]: (000C80) 110010000000 {h, k, l}
 218 [3]: (000D00) 110100000000 {i, k, l}
 219 [3]: (000E00) 111000000000 {j, k, l}

** Subset generati: 219

