** FASE 1: Generazione dei 5-subset a distanza casuale (4)
** Base set: 000000011111 {a, b, c, d, e}
   1 [4]: (0001F0) 000111110000 {e, f, g, h, i}
  34 [4]: (000E90) 111010010000 {e, h, j, k, l}
  35 [4]: (000F10) 111100010000 {e, i, j, k, l}
  36 [4]: (0001E8) 000111101000 {d, f, g, h, i}
  37 [4]: (0002E8) 001011101000 {d, f, g, h, j}
  38 [4]: (000368) 001101101000 {d, f, g, i, j}
  39 [4]: (0003A8) 001110101000 {d, f, h, i, j}
  40 [4]: (0003C8) 001111001000 {d, g, h, i, j}
  41 [4]: (0004E8) 010011101000 {d, f, g, h, k}
  42 [4]: (000568) 010101101000 {d, f, g, i, k}
  43 [4]: (0005A8) 010110101000 {d, f, h, i, k}
  44 [4]: (0005C8) 010111001000 {d, g, h, i, k}
  45 [4]: (000668) 011001101000 {d, f, g, j, k}
  46 [4]: (0006A8) 011010101000 {d, f, h, j, k}
  47 [4]: (0006C8) 011011001000 {d, g, h, j, k}
  48 [4]: (000728) 011100101000 {d, f, i, j, k}
  49 [4]: (000748) 011101001000 {d, g, i, j, k}
  50 [4]: (000788) 011110001000 {d, h, i, j, k}
  51 [4]: (0008E8) 100011101000 {d, f, g, h, l}
  52 [4]: (000968) 100101101000 {d, f, g, i, l}
  53 [4]: (0009A8) 100110101000 {d, f, h, i, l}
  54 [4]: (0009C8) 100111001000 {d, g, h, i, l}
  55 [4]: (000A68) 101001101000 {d, f, g, j, l}
  56 [4]: (000AA8) 101010101000 {d, f, h, j, l}
  57 [4]: (000AC8) 101011001000 {d, g, h, j, l}
  58 [4]: (000B28) 101100101000 {d, f, i, j, l}
  59 [4]: (000B48) 101101001000 {d, g, i, j, l}
  60 [4]: (000B88) 101110001000 {d, h, i, j, l}
  61 [4]: (000C68) 110001101000 {d, f, g, k, l}
  62 [4]: (000CA8) 110010101000 {d, f, h, k, l}
  63 [4]: (000CC8) 110011001000 {d, g, h, k, l}
  64 [4]: (000D28) 110100101000 {d, f, i, k, l}
  65 [4]: (000D48) 110101001000 {d, g, i, k, l}
  66 [4]: (000D88) 110110001000 {d, h, i, k, l}
  67 [4]: (000E28) 111000101000 {d, f, j, k, l}
  68 [4]: (000E48) 111001001000 {d, g, j, k, l}
  69 [4]: (000E88) 111010001000 {d, h, j, k, l}
  70 [4]: (000F08) 111100001000 {d, i, j, k, l}
  71 [4]: (0001E4) 000111100100 {c, f, g, h, i}
  72 [4]: (0002E4) 001011100100 {c, f, g, h, j}
  73 [4]: (000364) 001101100100 {c, f, g, i, j}
  74 [4]: (0003A4) 001110100100 {c, f, h, i, j}
  75 [4]: (0003C4) 001111000100 {c, g, h, i, j}
  76 [4]: (0004E4) 010011100100 {c, f, g, h, k}
  77 [4]: (000564) 010101100100 {c, f, g, i, k}
  78 [4]: (0005A4) 010110100100 {c, f, h, i, k}
  79 [4]: (0005C4) 010111000100 {c, g, h, i, k}
  80 [4]: (000664) 011001100100 {c, f, g, j, k}
  81 [4]: (0006A4) 011010100100 {c, f, h, j, k}
  82 [4]: (0006C4) 011011000100 {c, g, h, j, k}
  83 [4]: (000724) 011100100100 {c, f, i, j, k}
  84 [4]: (000744) 011101000100 {c, g, i, j, k}
  85 [4]: (000784) 011110000100 {c, h, i, j, k}
  86 [4]: (0008E4) 100011100100 {c, f, g, h, l}
  87 [4]: (000964) 100101100100 {c, f, g, i, l}
  88 [4]: (0009A4) 100110100100 {c, f, h, i, l}
  89 [4]: (0009C4) 100111000100 {c, g, h, i, l}
  90 [4]: (000A64) 101001100100 {c, f, g, j, l}
  91 [4]: (000AA4) 101010100100 {c, f, h, j, l}
  92 [4]: (000AC4) 101011000100 {c, g, h, j, l}
  93 [4]: (000B24) 101100100100 {c, f, i, j, l}
  94 [4]: (000B44) 101101000100 {c, g, i, j, l}
  95 [4]: (000B84) 101110000100 {c, h, i, j, l}
  96 [4]: (000C64) 110001100100 {c, f, g, k, l}
  97 [4]: (000CA4) 110010100100 {c, f, h, k, l}
  98 [4]: (000CC4) 110011000100 {c, g, h, k, l}
  99 [4]: (000D24) 110100100100 {c, f, i, k, l}
 100 [4]: (000D44) 110101000100 {c, g, i, k, l}
 101 [4]: (000D84) 110110000100 {c, h, i, k, l}
 102 [4]: (000E24) 111000100100 {c, f, j, k, l}
 103 [4]: (000E44) 111001000100 {c, g, j, k, l}
 104 [4]: (000E84) 111010000100 {c, h, j, k, l}
 105 [4]: (000F04) 111100000100 {c, i, j, k, l}
 106 [4]: (0001E2) 000111100010 {b, f, g, h, i}
 107 [4]: (0002E2) 001011100010 {b, f, g, h, j}
 108 [4]: (000362) 001101100010 {b, f, g, i, j}
 109 [4]: (0003A2) 001110100010 {b, f, h, i, j}
 110 [4]: (0003C2) 001111000010 {b, g, h, i, j}
 111 [4]: (0004E2) 010011100010 {b, f, g, h, k}
 112 [4]: (000562) 010101100010 {b, f, g, i, k}
 113 [4]: (0005A2) 010110100010 {b, f, h, i, k}
 114 [4]: (0005C2) 010111000010 {b, g, h, i, k}
 115 [4]: (000662) 011001100010 {b, f, g, j, k}
 116 [4]: (0006A2) 011010100010 {b, f, h, j, k}
 117 [4]: (0006C2) 011011000010 {b, g, h, j, k}
 118 [4]: (000722) 011100100010 {b, f, i, j, k}
 119 [4]: (000742) 011101000010 {b, g, i, j, k}
 120 [4]: (000782) 011110000010 {b, h, i, j, k}
 121 [4]: (0008E2) 100011100010 {b, f, g, h, l}
 122 [4]: (000962) 100101100010 {b, f, g, i, l}
 123 [4]: (0009A2) 100110100010 {b, f, h, i, l}
 124 [4]: (0009C2) 100111000010 {b, g, h, i, l}
 125 [4]: (000A62) 101001100010 {b, f, g, j, l}
 126 [4]: (000AA2) 101010100010 {b, f, h, j, l}
 127 [4]: (000AC2) 101011000010 {b, g, h, j, l}
 128 [4]: (000B22) 101100100010 {b, f, i, j, l}
 129 [4]: (000B42) 101101000010 {b, g, i, j, l}
 130 [4]: (000B82) 101110000010 {b, h, i, j, l}
 131 [4]: (000C62) 110001100010 {b, f, g, k, l}
 132 [4]: (000CA2) 110010100010 {b, f, h, k, l}
 133 [4]: (000CC2) 110011000010 {b, g, h, k, l}
 134 [4]: (000D22) 110100100010 {b, f, i, k, l}
 135 [4]: (000D42) 110101000010 {b, g, i, k, l}
 136 [4]: (000D82) 110110000010 {b, h, i, k, l}
 137 [4]: (000E22) 111000100010 {b, f, j, k, l}
 138 [4]: (000E42) 111001000010 {b, g, j, k, l}
 139 [4]: (000E82) 111010000010 {b, h, j, k, l}
 140 [4]: (000F02) 111100000010 {b, i, j, k, l}
 141 [4]: (0001E1) 000111100001 {a, f, g, h, i}
 142 [4]: (0002E1) 001011100001 {a, f, g, h, j}
 143 [4]: (000361) 001101100001 {a, f, g, i, j}
 144 [4]: (0003A1) 001110100001 {a, f, h, i, j}
 145 [4]: (0003C1) 001111000001 {a, g, h, i, j}
 146 [4]: (0004E1) 010011100001 {a, f, g, h, k}
 147 [4]: (000561) 010101100001 {a, f, g, i, k}
 148 [4]: (0005A1) 010110100001 {a, f, h, i, k}
 149 [4]: (0005C1) 010111000001 {a, g, h, i, k}
 150 [4]: (000661) 011001100001 {a, f, g, j, k}
 151 [4]: (0006A1) 011010100001 {a, f, h, j, k}
 152 [4]: (0006C1) 011011000001 {a, g, h, j, k}
 153 [4]: (000721) 011100100001 {a, f, i, j, k}
 154 [4]: (000741) 011101000001 {a, g, i, j, k}
 155 [4]: (000781) 011110000001 {a, h, i, j, k}
 156 [4]: (0008E1) 100011100001 {a, f, g, h, l}
 157 [4]: (000961) 100101100001 {a, f, g, i, l}
 158 [4]: (0009A1) 100110100001 {a, f, h, i, l}
 159 [4]: (0009C1) 100111000001 {a, g, h, i, l}
 160 [4]: (000A61) 101001100001 {a, f, g, j, l}
 161 [4]: (000AA1) 101010100001 {a, f, h, j, l}
 162 [4]: (000AC1) 101011000001 {a, g, h, j, l}
 163 [4]: (000B21) 101100100001 {a, f, i, j, l}
 164 [4]: (000B41) 101101000001 {a, g, i, j, l}
 165 [4]: (000B81) 101110000001 {a, h, i, j, l}
 166 [4]: (000C61) 110001100001 {a, f, g, k, l}
 167 [4]: (000CA1) 110010100001 {a, f, h, k, l}
 168 [4]: (000CC1) 110011000001 {a, g, h, k, l}
 169 [4]: (000D21) 110100100001 {a, f, i, k, l}
 170 [4]: (000D41) 110101000001 {a, g, i, k, l}
 171 [4]: (000D81) 110110000001 {a, h, i, k, l}
 172 [4]: (000E21) 111000100001 {a, f, j, k, l}
 173 [4]: (000E41) 111001000001 {a, g, j, k, l}
 174 [4]: (000E81) 111010000001 {a, h, j, k, l}
 175 [4]: (000F01) 111100000001 {a, i, j, k, l}

** FASE 2: Generazione esaustiva dei 5-subset
**         ordinati per distanza di Hamming crescente:

=== d = 0 ===
** Base set: 000000011111 {a, b, c, d, e}

=== d = 1 ===
   1 [1]: (00003E) 000000111110 {b, c, d, e, f}
   2 [1]: (00005E) 000001011110 {b, c, d, e, g}
   3 [1]: (00009E) 000010011110 {b, c, d, e, h}
   4 [1]: (00011E) 000100011110 {b, c, d, e, i}
   5 [1]: (00021E) 001000011110 {b, c, d, e, j}
   6 [1]: (00041E) 010000011110 {b, c, d, e, k}
   7 [1]: (00081E) 100000011110 {b, c, d, e, l}
   8 [1]: (00003D) 000000111101 {a, c, d, e, f}
   9 [1]: (00005D) 000001011101 {a, c, d, e, g}
  10 [1]: (00009D) 000010011101 {a, c, d, e, h}
  11 [1]: (00011D) 000100011101 {a, c, d, e, i}
  12 [1]: (00021D) 001000011101 {a, c, d, e, j}
  13 [1]: (00041D) 010000011101 {a, c, d, e, k}
  14 [1]: (00081D) 100000011101 {a, c, d, e, l}
  15 [1]: (00003B) 000000111011 {a, b, d, e, f}
  16 [1]: (00005B) 000001011011 {a, b, d, e, g}
  17 [1]: (00009B) 000010011011 {a, b, d, e, h}
  18 [1]: (00011B) 000100011011 {a, b, d, e, i}
  19 [1]: (00021B) 001000011011 {a, b, d, e, j}
  20 [1]: (00041B) 010000011011 {a, b, d, e, k}
  21 [1]: (00081B) 100000011011 {a, b, d, e, l}
  22 [1]: (000037) 000000110111 {a, b, c, e, f}
  23 [1]: (000057) 000001010111 {a, b, c, e, g}
  24 [1]: (000097) 000010010111 {a, b, c, e, h}
  25 [1]: (000117) 000100010111 {a, b, c, e, i}
  26 [1]: (000217) 001000010111 {a, b, c, e, j}
  27 [1]: (000417) 010000010111 {a, b, c, e, k}
  28 [1]: (000817) 100000010111 {a, b, c, e, l}
  29 [1]: (00002F) 000000101111 {a, b, c, d, f}
  30 [1]: (00004F) 000001001111 {a, b, c, d, g}
  31 [1]: (00008F) 000010001111 {a, b, c, d, h}
  32 [1]: (00010F) 000100001111 {a, b, c, d, i}
  33 [1]: (00020F) 001000001111 {a, b, c, d, j}
  34 [1]: (00040F) 010000001111 {a, b, c, d, k}
  35 [1]: (00080F) 100000001111 {a, b, c, d, l}

=== d = 2 ===
  36 [2]: (00007C) 000001111100 {c, d, e, f, g}
  37 [2]: (0000BC) 000010111100 {c, d, e, f, h}
  38 [2]: (0000DC) 000011011100 {c, d, e, g, h}
  39 [2]: (00013C) 000100111100 {c, d, e, f, i}
  40 [2]: (00015C) 000101011100 {c, d, e, g, i}
  41 [2]: (00019C) 000110011100 {c, d, e, h, i}
  42 [2]: (00023C) 001000111100 {c, d, e, f, j}
  43 [2]: (00025C) 001001011100 {c, d, e, g, j}
  44 [2]: (00029C) 001010011100 {c, d, e, h, j}
  45 [2]: (00031C) 001100011100 {c, d, e, i, j}
  46 [2]: (00043C) 010000111100 {c, d, e, f, k}
  47 [2]: (00045C) 010001011100 {c, d, e, g, k}
  48 [2]: (00049C) 010010011100 {c, d, e, h, k}
  49 [2]: (00051C) 010100011100 {c, d, e, i, k}
  50 [2]: (00061C) 011000011100 {c, d, e, j, k}
  51 [2]: (00083C) 100000111100 {c, d, e, f, l}
  52 [2]: (00085C) 100001011100 {c, d, e, g, l}
  53 [2]: (00089C) 100010011100 {c, d, e, h, l}
  54 [2]: (00091C) 100100011100 {c, d, e, i, l}
  55 [2]: (000A1C) 101000011100 {c, d, e, j, l}
  56 [2]: (000C1C) 110000011100 {c, d, e, k, l}
  57 [2]: (00007A) 000001111010 {b, d, e, f, g}
  58 [2]: (0000BA) 000010111010 {b, d, e, f, h}
  59 [2]: (0000DA) 000011011010 {b, d, e, g, h}
  60 [2]: (00013A) 000100111010 {b, d, e, f, i}
  61 [2]: (00015A) 000101011010 {b, d, e, g, i}
  62 [2]: (00019A) 000110011010 {b, d, e, h, i}
  63 [2]: (00023A) 001000111010 {b, d, e, f, j}
  64 [2]: (00025A) 001001011010 {b, d, e, g, j}
  65 [2]: (00029A) 001010011010 {b, d, e, h, j}
  66 [2]: (00031A) 001100011010 {b, d, e, i, j}
  67 [2]: (00043A) 010000111010 {b, d, e, f, k}
  68 [2]: (00045A) 010001011010 {b, d, e, g, k}
  69 [2]: (00049A) 010010011010 {b, d, e, h, k}
  70 [2]: (00051A) 010100011010 {b, d, e, i, k}
  71 [2]: (00061A) 011000011010 {b, d, e, j, k}
  72 [2]: (00083A) 100000111010 {b, d, e, f, l}
  73 [2]: (00085A) 100001011010 {b, d, e, g, l}
  74 [2]: (00089A) 100010011010 {b, d, e, h, l}
  75 [2]: (00091A) 100100011010 {b, d, e, i, l}
  76 [2]: (000A1A) 101000011010 {b, d, e, j, l}
  77 [2]: (000C1A) 110000011010 {b, d, e, k, l}
  78 [2]: (000079) 000001111001 {a, d, e, f, g}
  79 [2]: (0000B9) 000010111001 {a, d, e, f, h}
  80 [2]: (0000D9) 000011011001 {a, d, e, g, h}
  81 [2]: (000139) 000100111001 {a, d, e, f, i}
  82 [2]: (000159) 000101011001 {a, d, e, g, i}
  83 [2]: (000199) 000110011001 {a, d, e, h, i}
  84 [2]: (000239) 001000111001 {a, d, e, f, j}
  85 [2]: (000259) 001001011001 {a, d, e, g, j}
  86 [2]: (000299) 001010011001 {a, d, e, h, j}
  87 [2]: (000319) 001100011001 {a, d, e, i, j}
  88 [2]: (000439) 010000111001 {a, d, e, f, k}
  89 [2]: (000459) 010001011001 {a, d, e, g, k}
  90 [2]: (000499) 010010011001 {a, d, e, h, k}
  91 [2]: (000519) 010100011001 {a, d, e, i, k}
  92 [2]: (000619) 011000011001 {a, d, e, j, k}
  93 [2]: (000839) 100000111001 {a, d, e, f, l}
  94 [2]: (000859) 100001011001 {a, d, e, g, l}
  95 [2]: (000899) 100010011001 {a, d, e, h, l}
  96 [2]: (000919) 100100011001 {a, d, e, i, l}
  97 [2]: (000A19) 101000011001 {a, d, e, j, l}
  98 [2]: (000C19) 110000011001 {a, d, e, k, l}
  99 [2]: (000076) 000001110110 {b, c, e, f, g}
 100 [2]: (0000B6) 000010110110 {b, c, e, f, h}
 101 [2]: (0000D6) 000011010110 {b, c, e, g, h}
 102 [2]: (000136) 000100110110 {b, c, e, f, i}
 103 [2]: (000156) 000101010110 {b, c, e, g, i}
 104 [2]: (000196) 000110010110 {b, c, e, h, i}
 105 [2]: (000236) 001000110110 {b, c, e, f, j}
 106 [2]: (000256) 001001010110 {b, c, e, g, j}
 107 [2]: (000296) 001010010110 {b, c, e, h, j}
 108 [2]: (000316) 001100010110 {b, c, e, i, j}
 109 [2]: (000436) 010000110110 {b, c, e, f, k}
 110 [2]: (000456) 010001010110 {b, c, e, g, k}
 111 [2]: (000496) 010010010110 {b, c, e, h, k}
 112 [2]: (000516) 010100010110 {b, c, e, i, k}
 113 [2]: (000616) 011000010110 {b, c, e, j, k}
 114 [2]: (000836) 100000110110 {b, c, e, f, l}
 115 [2]: (000856) 100001010110 {b, c, e, g, l}
 116 [2]: (000896) 100010010110 {b, c, e, h, l}
 117 [2]: (000916) 100100010110 {b, c, e, i, l}
 118 [2]: (000A16) 101000010110 {b, c, e, j, l}
 119 [2]: (000C16) 110000010110 {b, c, e, k, l}
 120 [2]: (000075) 000001110101 {a, c, e, f, g}
 121 [2]: (0000B5) 000010110101 {a, c, e, f, h}
 122 [2]: (0000D5) 000011010101 {a, c, e, g, h}
 123 [2]: (000135) 000100110101 {a, c, e, f, i}
 124 [2]: (000155) 000101010101 {a, c, e, g, i}
 125 [2]: (000195) 000110010101 {a, c, e, h, i}
 126 [2]: (000235) 001000110101 {a, c, e, f, j}
 127 [2]: (000255) 001001010101 {a, c, e, g, j}
 128 [2]: (000295) 001010010101 {a, c, e, h, j}
 129 [2]: (000315) 001100010101 {a, c, e, i, j}
 130 [2]: (000435) 010000110101 {a, c, e, f, k}
 131 [2]: (000455) 010001010101 {a, c, e, g, k}
 132 [2]: (000495) 010010010101 {a, c, e, h, k}
 133 [2]: (000515) 010100010101 {a, c, e, i, k}
 134 [2]: (000615) 011000010101 {a, c, e, j, k}
 135 [2]: (000835) 100000110101 {a, c, e, f, l}
 136 [2]: (000855) 100001010101 {a, c, e, g, l}
 137 [2]: (000895) 100010010101 {a, c, e, h, l}
 138 [2]: (000915) 100100010101 {a, c, e, i, l}
 139 [2]: (000A15) 101000010101 {a, c, e, j, l}
 140 [2]: (000C15) 110000010101 {a, c, e, k, l}
 141 [2]: (000073) 000001110011 {a, b, e, f, g}
 142 [2]: (0000B3) 000010110011 {a, b, e, f, h}
 143 [2]: (0000D3) 000011010011 {a, b, e, g, h}
 144 [2]: (000133) 000100110011 {a, b, e, f, i}
 145 [2]: (000153) 000101010011 {a, b, e, g, i}
 146 [2]: (000193) 000110010011 {a, b, e, h, i}
 147 [2]: (000233) 001000110011 {a, b, e, f, j}
 148 [2]: (000253) 001001010011 {a, b, e, g, j}
 149 [2]: (000293) 001010010011 {a, b, e, h, j}
 150 [2]: (000313) 001100010011 {a, b, e, i, j}
 151 [2]: (000433) 010000110011 {a, b, e, f, k}
 152 [2]: (000453) 010001010011 {a, b, e, g, k}
 153 [2]: (000493) 010010010011 {a, b, e, h, k}
 154 [2]: (000513) 010100010011 {a, b, e, i, k}
 155 [2]: (000613) 011000010011 {a, b, e, j, k}
 156 [2]: (000833) 100000110011 {a, b, e, f, l}
 157 [2]: (000853) 100001010011 {a, b, e, g, l}
 158 [2]: (000893) 100010010011 {a, b, e, h, l}
 159 [2]: (000913) 100100010011 {a, b, e, i, l}
 160 [2]: (000A13) 101000010011 {a, b, e, j, l}
 161 [2]: (000C13) 110000010011 {a, b, e, k, l}
 162 [2]: (00006E) 000001101110 {b, c, d, f, g}
 163 [2]: (0000AE) 000010101110 {b, c, d, f, h}
 164 [2]: (0000CE) 000011001110 {b, c, d, g, h}
 165 [2]: (00012E) 000100101110 {b, c, d, f, i}
 166 [2]: (00014E) 000101001110 {b, c, d, g, i}
 167 [2]: (00018E) 000110001110 {b, c, d, h, i}
 168 [2]: (00022E) 001000101110 {b, c, d, f, j}
 169 [2]: (00024E) 001001001110 {b, c, d, g, j}
 170 [2]: (00028E) 001010001110 {b, c, d, h, j}
 171 [2]: (00030E) 001100001110 {b, c, d, i, j}
 172 [2]: (00042E) 010000101110 {b, c, d, f, k}
 173 [2]: (00044E) 010001001110 {b, c, d, g, k}
 174 [2]: (00048E) 010010001110 {b, c, d, h, k}
 175 [2]: (00050E) 010100001110 {b, c, d, i, k}
 176 [2]: (00060E) 011000001110 {b, c, d, j, k}
 177 [2]: (00082E) 100000101110 {b, c, d, f, l}
 178 [2]: (00084E) 100001001110 {b, c, d, g, l}
 179 [2]: (00088E) 100010001110 {b, c, d, h, l}
 180 [2]: (00090E) 100100001110 {b, c, d, i, l}
 181 [2]: (000A0E) 101000001110 {b, c, d, j, l}
 182 [2]: (000C0E) 110000001110 {b, c, d, k, l}
 183 [2]: (00006D) 000001101101 {a, c, d, f, g}
 184 [2]: (0000AD) 000010101101 {a, c, d, f, h}
 185 [2]: (0000CD) 000011001101 {a, c, d, g, h}
 186 [2]: (00012D) 000100101101 {a, c, d, f, i}
 187 [2]: (00014D) 000101001101 {a, c, d, g, i}
 188 [2]: (00018D) 000110001101 {a, c, d, h, i}
 189 [2]: (00022D) 001000101101 {a, c, d, f, j}
 190 [2]: (00024D) 001001001101 {a, c, d, g, j}
 191 [2]: (00028D) 001010001101 {a, c, d, h, j}
 192 [2]: (00030D) 001100001101 {a, c, d, i, j}
 193 [2]: (00042D) 010000101101 {a, c, d, f, k}
 194 [2]: (00044D) 010001001101 {a, c, d, g, k}
 195 [2]: (00048D) 010010001101 {a, c, d, h, k}
 196 [2]: (00050D) 010100001101 {a, c, d, i, k}
 197 [2]: (00060D) 011000001101 {a, c, d, j, k}
 198 [2]: (00082D) 100000101101 {a, c, d, f, l}
 199 [2]: (00084D) 100001001101 {a, c, d, g, l}
 200 [2]: (00088D) 100010001101 {a, c, d, h, l}
 201 [2]: (00090D) 100100001101 {a, c, d, i, l}
 202 [2]: (000A0D) 101000001101 {a, c, d, j, l}
 203 [2]: (000C0D) 110000001101 {a, c, d, k, l}
 204 [2]: (00006B) 000001101011 {a, b, d, f, g}
 205 [2]: (0000AB) 000010101011 {a, b, d, f, h}
 206 [2]: (0000CB) 000011001011 {a, b, d, g, h}
 207 [2]: (00012B) 000100101011 {a, b, d, f, i}
 208 [2]: (00014B) 000101001011 {a, b, d, g, i}
 209 [2]: (00018B) 000110001011 {a, b, d, h, i}
 210 [2]: (00022B) 001000101011 {a, b, d, f, j}
 211 [2]: (00024B) 001001001011 {a, b, d, g, j}
 212 [2]: (00028B) 001010001011 {a, b, d, h, j}
 213 [2]: (00030B) 001100001011 {a, b, d, i, j}
 214 [2]: (00042B) 010000101011 {a, b, d, f, k}
 215 [2]: (00044B) 010001001011 {a, b, d, g, k}
 216 [2]: (00048B) 010010001011 {a, b, d, h, k}
 217 [2]: (00050B) 010100001011 {a, b, d, i, k}
 218 [2]: (00060B) 011000001011 {a, b, d, j, k}
 219 [2]: (00082B) 100000101011 {a, b, d, f, l}
 220 [2]: (00084B) 100001001011 {a, b, d, g, l}
 221 [2]: (00088B) 100010001011 {a, b, d, h, l}
 222 [2]: (00090B) 100100001011 {a, b, d, i, l}
 223 [2]: (000A0B) 101000001011 {a, b, d, j, l}
 224 [2]: (000C0B) 110000001011 {a, b, d, k, l}
 225 [2]: (000067) 000001100111 {a, b, c, f, g}
 226 [2]: (0000A7) 000010100111 {a, b, c, f, h}
 227 [2]: (0000C7) 000011000111 {a, b, c, g, h}
 228 [2]: (000127) 000100100111 {a, b, c, f, i}
 229 [2]: (000147) 000101000111 {a, b, c, g, i}
 230 [2]: (000187) 000110000111 {a, b, c, h, i}
 231 [2]: (000227) 001000100111 {a, b, c, f, j}
 232 [2]: (000247) 001001000111 {a, b, c, g, j}
 233 [2]: (000287) 001010000111 {a, b, c, h, j}
 234 [2]: (000307) 001100000111 {a, b, c, i, j}
 235 [2]: (000427) 010000100111 {a, b, c, f, k}
 236 [2]: (000447) 010001000111 {a, b, c, g, k}
 237 [2]: (000487) 010010000111 {a, b, c, h, k}
 238 [2]: (000507) 010100000111 {a, b, c, i, k}
 239 [2]: (000607) 011000000111 {a, b, c, j, k}
 240 [2]: (000827) 100000100111 {a, b, c, f, l}
 241 [2]: (000847) 100001000111 {a, b, c, g, l}
 242 [2]: (000887) 100010000111 {a, b, c, h, l}
 243 [2]: (000907) 100100000111 {a, b, c, i, l}
 244 [2]: (000A07) 101000000111 {a, b, c, j, l}
 245 [2]: (000C07) 110000000111 {a, b, c, k, l}

=== d = 3 ===
 246 [3]: (0000F8) 000011111000 {d, e, f, g, h}
 247 [3]: (000178) 000101111000 {d, e, f, g, i}
 248 [3]: (0001B8) 000110111000 {d, e, f, h, i}
 249 [3]: (0001D8) 000111011000 {d, e, g, h, i}
 250 [3]: (000278) 001001111000 {d, e, f, g, j}
 251 [3]: (0002B8) 001010111000 {d, e, f, h, j}
 252 [3]: (0002D8) 001011011000 {d, e, g, h, j}
 253 [3]: (000338) 001100111000 {d, e, f, i, j}
 254 [3]: (000358) 001101011000 {d, e, g, i, j}
 255 [3]: (000398) 001110011000 {d, e, h, i, j}
 256 [3]: (000478) 010001111000 {d, e, f, g, k}
 257 [3]: (0004B8) 010010111000 {d, e, f, h, k}
 258 [3]: (0004D8) 010011011000 {d, e, g, h, k}
 259 [3]: (000538) 010100111000 {d, e, f, i, k}
 260 [3]: (000558) 010101011000 {d, e, g, i, k}
 261 [3]: (000598) 010110011000 {d, e, h, i, k}
 262 [3]: (000638) 011000111000 {d, e, f, j, k}
 263 [3]: (000658) 011001011000 {d, e, g, j, k}
 264 [3]: (000698) 011010011000 {d, e, h, j, k}
 265 [3]: (000718) 011100011000 {d, e, i, j, k}
 266 [3]: (000878) 100001111000 {d, e, f, g, l}
 267 [3]: (0008B8) 100010111000 {d, e, f, h, l}
 268 [3]: (0008D8) 100011011000 {d, e, g, h, l}
 269 [3]: (000938) 100100111000 {d, e, f, i, l}
 270 [3]: (000958) 100101011000 {d, e, g, i, l}
 271 [3]: (000998) 100110011000 {d, e, h, i, l}
 272 [3]: (000A38) 101000111000 {d, e, f, j, l}
 273 [3]: (000A58) 101001011000 {d, e, g, j, l}
 274 [3]: (000A98) 101010011000 {d, e, h, j, l}
 275 [3]: (000B18) 101100011000 {d, e, i, j, l}
 276 [3]: (000C38) 110000111000 {d, e, f, k, l}
 277 [3]: (000C58) 110001011000 {d, e, g, k, l}
 278 [3]: (000C98) 110010011000 {d, e, h, k, l}
 279 [3]: (000D18) 110100011000 {d, e, i, k, l}
 280 [3]: (000E18) 111000011000 {d, e, j, k, l}
 281 [3]: (0000F4) 000011110100 {c, e, f, g, h}
 282 [3]: (000174) 000101110100 {c, e, f, g, i}
 283 [3]: (0001B4) 000110110100 {c, e, f, h, i}
 284 [3]: (0001D4) 000111010100 {c, e, g, h, i}
