** FASE 1: Generazione dei 4-subset a distanza casuale (1)
** Base set: 0000001111 {a, b, c, d}
   1 [1]: (00001E) 0000011110 {b, c, d, e}
  95 [2]: (000215) 1000010101 {a, c, e, j}
  96 [2]: (000225) 1000100101 {a, c, f, j}
  97 [2]: (000245) 1001000101 {a, c, g, j}
  98 [2]: (000285) 1010000101 {a, c, h, j}
  99 [2]: (000305) 1100000101 {a, c, i, j}
 100 [2]: (000033) 0000110011 {a, b, e, f}
 101 [2]: (000053) 0001010011 {a, b, e, g}
 102 [2]: (000063) 0001100011 {a, b, f, g}
 103 [2]: (000093) 0010010011 {a, b, e, h}
 104 [2]: (0000A3) 0010100011 {a, b, f, h}
 105 [2]: (0000C3) 0011000011 {a, b, g, h}
 106 [2]: (000113) 0100010011 {a, b, e, i}
 107 [2]: (000123) 0100100011 {a, b, f, i}
 108 [2]: (000143) 0101000011 {a, b, g, i}
 109 [2]: (000183) 0110000011 {a, b, h, i}
 110 [2]: (000213) 1000010011 {a, b, e, j}
 111 [2]: (000223) 1000100011 {a, b, f, j}
 112 [2]: (000243) 1001000011 {a, b, g, j}
 113 [2]: (000283) 1010000011 {a, b, h, j}
 114 [2]: (000303) 1100000011 {a, b, i, j}

=== d = 3 ===
 115 [3]: (000078) 0001111000 {d, e, f, g}
 116 [3]: (0000B8) 0010111000 {d, e, f, h}
 117 [3]: (0000D8) 0011011000 {d, e, g, h}
 118 [3]: (0000E8) 0011101000 {d, f, g, h}
 119 [3]: (000138) 0100111000 {d, e, f, i}
 120 [3]: (000158) 0101011000 {d, e, g, i}
 121 [3]: (000168) 0101101000 {d, f, g, i}
 122 [3]: (000198) 0110011000 {d, e, h, i}
 123 [3]: (0001A8) 0110101000 {d, f, h, i}
 124 [3]: (0001C8) 0111001000 {d, g, h, i}
 125 [3]: (000238) 1000111000 {d, e, f, j}
 126 [3]: (000258) 1001011000 {d, e, g, j}
 127 [3]: (000268) 1001101000 {d, f, g, j}
 128 [3]: (000298) 1010011000 {d, e, h, j}
 129 [3]: (0002A8) 1010101000 {d, f, h, j}
 130 [3]: (0002C8) 1011001000 {d, g, h, j}
 131 [3]: (000318) 1100011000 {d, e, i, j}
 132 [3]: (000328) 1100101000 {d, f, i, j}
 133 [3]: (000348) 1101001000 {d, g, i, j}
 134 [3]: (000388) 1110001000 {d, h, i, j}
 135 [3]: (000074) 0001110100 {c, e, f, g}
 136 [3]: (0000B4) 0010110100 {c, e, f, h}
 137 [3]: (0000D4) 0011010100 {c, e, g, h}
 138 [3]: (0000E4) 0011100100 {c, f, g, h}
 139 [3]: (000134) 0100110100 {c, e, f, i}
 140 [3]: (000154) 0101010100 {c, e, g, i}
 141 [3]: (000164) 0101100100 {c, f, g, i}
 142 [3]: (000194) 0110010100 {c, e, h, i}
 143 [3]: (0001A4) 0110100100 {c, f, h, i}
 144 [3]: (0001C4) 0111000100 {c, g, h, i}
 145 [3]: (000234) 1000110100 {c, e, f, j}
 146 [3]: (000254) 1001010100 {c, e, g, j}
 147 [3]: (000264) 1001100100 {c, f, g, j}
 148 [3]: (000294) 1010010100 {c, e, h, j}
 149 [3]: (0002A4) 1010100100 {c, f, h, j}
 150 [3]: (0002C4) 1011000100 {c, g, h, j}
 151 [3]: (000314) 1100010100 {c, e, i, j}
 152 [3]: (000324) 1100100100 {c, f, i, j}
 153 [3]: (000344) 1101000100 {c, g, i, j}
 154 [3]: (000384) 1110000100 {c, h, i, j}
 155 [3]: (000072) 0001110010 {b, e, f, g}
 156 [3]: (0000B2) 0010110010 {b, e, f, h}
 157 [3]: (0000D2) 0011010010 {b, e, g, h}
 158 [3]: (0000E2) 0011100010 {b, f, g, h}
 159 [3]: (000132) 0100110010 {b, e, f, i}
 160 [3]: (000152) 0101010010 {b, e, g, i}
 161 [3]: (000162) 0101100010 {b, f, g, i}
 162 [3]: (000192) 0110010010 {b, e, h, i}
 163 [3]: (0001A2) 0110100010 {b, f, h, i}
 164 [3]: (0001C2) 0111000010 {b, g, h, i}
 165 [3]: (000232) 1000110010 {b, e, f, j}
 166 [3]: (000252) 1001010010 {b, e, g, j}
 167 [3]: (000262) 1001100010 {b, f, g, j}
 168 [3]: (000292) 1010010010 {b, e, h, j}
 169 [3]: (0002A2) 1010100010 {b, f, h, j}
 170 [3]: (0002C2) 1011000010 {b, g, h, j}
 171 [3]: (000312) 1100010010 {b, e, i, j}
 172 [3]: (000322) 1100100010 {b, f, i, j}
 173 [3]: (000342) 1101000010 {b, g, i, j}
 174 [3]: (000382) 1110000010 {b, h, i, j}
 175 [3]: (000071) 0001110001 {a, e, f, g}
 176 [3]: (0000B1) 0010110001 {a, e, f, h}
 177 [3]: (0000D1) 0011010001 {a, e, g, h}
 178 [3]: (0000E1) 0011100001 {a, f, g, h}
 179 [3]: (000131) 0100110001 {a, e, f, i}
 180 [3]: (000151) 0101010001 {a, e, g, i}
 181 [3]: (000161) 0101100001 {a, f, g, i}
 182 [3]: (000191) 0110010001 {a, e, h, i}
 183 [3]: (0001A1) 0110100001 {a, f, h, i}
 184 [3]: (0001C1) 0111000001 {a, g, h, i}
 185 [3]: (000231) 1000110001 {a, e, f, j}
 186 [3]: (000251) 1001010001 {a, e, g, j}
 187 [3]: (000261) 1001100001 {a, f, g, j}
 188 [3]: (000291) 1010010001 {a, e, h, j}
 189 [3]: (0002A1) 1010100001 {a, f, h, j}
 190 [3]: (0002C1) 1011000001 {a, g, h, j}
 191 [3]: (000311) 1100010001 {a, e, i, j}
 192 [3]: (000321) 1100100001 {a, f, i, j}
 193 [3]: (000341) 1101000001 {a, g, i, j}
 194 [3]: (000381) 1110000001 {a, h, i, j}

=== d = 4 ===
 195 [4]: (0000F0) 0011110000 {e, f, g, h}
 196 [4]: (000170) 0101110000 {e, f, g, i}
 197 [4]: (0001B0) 0110110000 {e, f, h, i}
 198 [4]: (0001D0) 0111010000 {e, g, h, i}
 199 [4]: (0001E0) 0111100000 {f, g, h, i}
 200 [4]: (000270) 1001110000 {e, f, g, j}
 201 [4]: (0002B0) 1010110000 {e, f, h, j}
 202 [4]: (0002D0) 1011010000 {e, g, h, j}
 203 [4]: (0002E0) 1011100000 {f, g, h, j}
 204 [4]: (000330) 1100110000 {e, f, i, j}
 205 [4]: (000350) 1101010000 {e, g, i, j}
 206 [4]: (000360) 1101100000 {f, g, i, j}
 207 [4]: (000390) 1110010000 {e, h, i, j}
 208 [4]: (0003A0) 1110100000 {f, h, i, j}
 209 [4]: (0003C0) 1111000000 {g, h, i, j}

** Subset generati: 209

