** FASE 1: Generazione dei 4-subset a distanza casuale (1)
** Base set: 000000001111 {a, b, c, d}
 462 [4]: (0008D0) 100011010000 {e, g, h, l}
 463 [4]: (0008E0) 100011100000 {f, g, h, l}
 464 [4]: (000930) 100100110000 {e, f, i, l}
 465 [4]: (000950) 100101010000 {e, g, i, l}
 466 [4]: (000960) 100101100000 {f, g, i, l}
 467 [4]: (000990) 100110010000 {e, h, i, l}
 468 [4]: (0009A0) 100110100000 {f, h, i, l}
 469 [4]: (0009C0) 100111000000 {g, h, i, l}
 470 [4]: (000A30) 101000110000 {e, f, j, l}
 471 [4]: (000A50) 101001010000 {e, g, j, l}
 472 [4]: (000A60) 101001100000 {f, g, j, l}
 473 [4]: (000A90) 101010010000 {e, h, j, l}
 474 [4]: (000AA0) 101010100000 {f, h, j, l}
 475 [4]: (000AC0) 101011000000 {g, h, j, l}
 476 [4]: (000B10) 101100010000 {e, i, j, l}
 477 [4]: (000B20) 101100100000 {f, i, j, l}
 478 [4]: (000B40) 101101000000 {g, i, j, l}
 479 [4]: (000B80) 101110000000 {h, i, j, l}
 480 [4]: (000C30) 110000110000 {e, f, k, l}
 481 [4]: (000C50) 110001010000 {e, g, k, l}
 482 [4]: (000C60) 110001100000 {f, g, k, l}
 483 [4]: (000C90) 110010010000 {e, h, k, l}
 484 [4]: (000CA0) 110010100000 {f, h, k, l}
 485 [4]: (000CC0) 110011000000 {g, h, k, l}
 486 [4]: (000D10) 110100010000 {e, i, k, l}
 487 [4]: (000D20) 110100100000 {f, i, k, l}
 488 [4]: (000D40) 110101000000 {g, i, k, l}
 489 [4]: (000D80) 110110000000 {h, i, k, l}
 490 [4]: (000E10) 111000010000 {e, j, k, l}
 491 [4]: (000E20) 111000100000 {f, j, k, l}
 492 [4]: (000E40) 111001000000 {g, j, k, l}
 493 [4]: (000E80) 111010000000 {h, j, k, l}
 494 [4]: (000F00) 111100000000 {i, j, k, l}

** Subset generati: 494

