** FASE 1: Generazione dei 4-subset a distanza casuale (1)
** Base set: 0000000000000000001111 {a, b, c, d}
   1 [1]: (00001E) 0000000000000000011110 {b, c, d, e}
  52 [1]: (08000B) 0010000000000000001011 {a, b, d, t}
  53 [1]: (10000B) 0100000000000000001011 {a, b, d, u}
  54 [1]: (20000B) 1000000000000000001011 {a, b, d, v}
  55 [1]: (000017) 0000000000000000010111 {a, b, c, e}
  56 [1]: (000027) 0000000000000000100111 {a, b, c, f}
  57 [1]: (000047) 0000000000000001000111 {a, b, c, g}
  58 [1]: (000087) 0000000000000010000111 {a, b, c, h}
  59 [1]: (000107) 0000000000000100000111 {a, b, c, i}
  60 [1]: (000207) 0000000000001000000111 {a, b, c, j}
  61 [1]: (000407) 0000000000010000000111 {a, b, c, k}
  62 [1]: (000807) 0000000000100000000111 {a, b, c, l}
  63 [1]: (001007) 0000000001000000000111 {a, b, c, m}
  64 [1]: (002007) 0000000010000000000111 {a, b, c, n}
  65 [1]: (004007) 0000000100000000000111 {a, b, c, o}
  66 [1]: (008007) 0000001000000000000111 {a, b, c, p}
  67 [1]: (010007) 0000010000000000000111 {a, b, c, q}
  68 [1]: (020007) 0000100000000000000111 {a, b, c, r}
  69 [1]: (040007) 0001000000000000000111 {a, b, c, s}
  70 [1]: (080007) 0010000000000000000111 {a, b, c, t}
  71 [1]: (100007) 0100000000000000000111 {a, b, c, u}
  72 [1]: (200007) 1000000000000000000111 {a, b, c, v}

** FASE 2: Generazione esaustiva dei 4-subset
**         ordinati per distanza di Hamming crescente:

=== d = 0 ===
** Base set: 0000000000000000001111 {a, b, c, d}

=== d = 1 ===
   1 [1]: (00001E) 0000000000000000011110 {b, c, d, e}
   2 [1]: (00002E) 0000000000000000101110 {b, c, d, f}
   3 [1]: (00004E) 0000000000000001001110 {b, c, d, g}
   4 [1]: (00008E) 0000000000000010001110 {b, c, d, h}
   5 [1]: (00010E) 0000000000000100001110 {b, c, d, i}
   6 [1]: (00020E) 0000000000001000001110 {b, c, d, j}
   7 [1]: (00040E) 0000000000010000001110 {b, c, d, k}
   8 [1]: (00080E) 0000000000100000001110 {b, c, d, l}
   9 [1]: (00100E) 0000000001000000001110 {b, c, d, m}
  10 [1]: (00200E) 0000000010000000001110 {b, c, d, n}
  11 [1]: (00400E) 0000000100000000001110 {b, c, d, o}
  12 [1]: (00800E) 0000001000000000001110 {b, c, d, p}
  13 [1]: (01000E) 0000010000000000001110 {b, c, d, q}
  14 [1]: (02000E) 0000100000000000001110 {b, c, d, r}
  15 [1]: (04000E) 0001000000000000001110 {b, c, d, s}
  16 [1]: (08000E) 0010000000000000001110 {b, c, d, t}
  17 [1]: (10000E) 0100000000000000001110 {b, c, d, u}
  18 [1]: (20000E) 1000000000000000001110 {b, c, d, v}
  19 [1]: (00001D) 0000000000000000011101 {a, c, d, e}
  20 [1]: (00002D) 0000000000000000101101 {a, c, d, f}
  21 [1]: (00004D) 0000000000000001001101 {a, c, d, g}
  22 [1]: (00008D) 0000000000000010001101 {a, c, d, h}
  23 [1]: (00010D) 0000000000000100001101 {a, c, d, i}
  24 [1]: (00020D) 0000000000001000001101 {a, c, d, j}
  25 [1]: (00040D) 0000000000010000001101 {a, c, d, k}
  26 [1]: (00080D) 0000000000100000001101 {a, c, d, l}
  27 [1]: (00100D) 0000000001000000001101 {a, c, d, m}
  28 [1]: (00200D) 0000000010000000001101 {a, c, d, n}
  29 [1]: (00400D) 0000000100000000001101 {a, c, d, o}
  30 [1]: (00800D) 0000001000000000001101 {a, c, d, p}
  31 [1]: (01000D) 0000010000000000001101 {a, c, d, q}
  32 [1]: (02000D) 0000100000000000001101 {a, c, d, r}
  33 [1]: (04000D) 0001000000000000001101 {a, c, d, s}
  34 [1]: (08000D) 0010000000000000001101 {a, c, d, t}
  35 [1]: (10000D) 0100000000000000001101 {a, c, d, u}
  36 [1]: (20000D) 1000000000000000001101 {a, c, d, v}
  37 [1]: (00001B) 0000000000000000011011 {a, b, d, e}
  38 [1]: (00002B) 0000000000000000101011 {a, b, d, f}
  39 [1]: (00004B) 0000000000000001001011 {a, b, d, g}
  40 [1]: (00008B) 0000000000000010001011 {a, b, d, h}
  41 [1]: (00010B) 0000000000000100001011 {a, b, d, i}
  42 [1]: (00020B) 0000000000001000001011 {a, b, d, j}
  43 [1]: (00040B) 0000000000010000001011 {a, b, d, k}
  44 [1]: (00080B) 0000000000100000001011 {a, b, d, l}
  45 [1]: (00100B) 0000000001000000001011 {a, b, d, m}
  46 [1]: (00200B) 0000000010000000001011 {a, b, d, n}
  47 [1]: (00400B) 0000000100000000001011 {a, b, d, o}
  48 [1]: (00800B) 0000001000000000001011 {a, b, d, p}
  49 [1]: (01000B) 0000010000000000001011 {a, b, d, q}
  50 [1]: (02000B) 0000100000000000001011 {a, b, d, r}
  51 [1]: (04000B) 0001000000000000001011 {a, b, d, s}
  52 [1]: (08000B) 0010000000000000001011 {a, b, d, t}
  53 [1]: (10000B) 0100000000000000001011 {a, b, d, u}
  54 [1]: (20000B) 1000000000000000001011 {a, b, d, v}
  55 [1]: (000017) 0000000000000000010111 {a, b, c, e}
  56 [1]: (000027) 0000000000000000100111 {a, b, c, f}
  57 [1]: (000047) 0000000000000001000111 {a, b, c, g}
  58 [1]: (000087) 0000000000000010000111 {a, b, c, h}
  59 [1]: (000107) 0000000000000100000111 {a, b, c, i}
  60 [1]: (000207) 0000000000001000000111 {a, b, c, j}
  61 [1]: (000407) 0000000000010000000111 {a, b, c, k}
  62 [1]: (000807) 0000000000100000000111 {a, b, c, l}
  63 [1]: (001007) 0000000001000000000111 {a, b, c, m}
  64 [1]: (002007) 0000000010000000000111 {a, b, c, n}
  65 [1]: (004007) 0000000100000000000111 {a, b, c, o}
  66 [1]: (008007) 0000001000000000000111 {a, b, c, p}
  67 [1]: (010007) 0000010000000000000111 {a, b, c, q}
  68 [1]: (020007) 0000100000000000000111 {a, b, c, r}
  69 [1]: (040007) 0001000000000000000111 {a, b, c, s}
  70 [1]: (080007) 0010000000000000000111 {a, b, c, t}
  71 [1]: (100007) 0100000000000000000111 {a, b, c, u}
  72 [1]: (200007) 1000000000000000000111 {a, b, c, v}

=== d = 2 ===
  73 [2]: (00003C) 0000000000000000111100 {c, d, e, f}
  74 [2]: (00005C) 0000000000000001011100 {c, d, e, g}
  75 [2]: (00006C) 0000000000000001101100 {c, d, f, g}
  76 [2]: (00009C) 0000000000000010011100 {c, d, e, h}
  77 [2]: (0000AC) 0000000000000010101100 {c, d, f, h}
  78 [2]: (0000CC) 0000000000000011001100 {c, d, g, h}
  79 [2]: (00011C) 0000000000000100011100 {c, d, e, i}
  80 [2]: (00012C) 0000000000000100101100 {c, d, f, i}
  81 [2]: (00014C) 0000000000000101001100 {c, d, g, i}
  82 [2]: (00018C) 0000000000000110001100 {c, d, h, i}
  83 [2]: (00021C) 0000000000001000011100 {c, d, e, j}
  84 [2]: (00022C) 0000000000001000101100 {c, d, f, j}
  85 [2]: (00024C) 0000000000001001001100 {c, d, g, j}
  86 [2]: (00028C) 0000000000001010001100 {c, d, h, j}
  87 [2]: (00030C) 0000000000001100001100 {c, d, i, j}
  88 [2]: (00041C) 0000000000010000011100 {c, d, e, k}
  89 [2]: (00042C) 0000000000010000101100 {c, d, f, k}
  90 [2]: (00044C) 0000000000010001001100 {c, d, g, k}
  91 [2]: (00048C) 0000000000010010001100 {c, d, h, k}
  92 [2]: (00050C) 0000000000010100001100 {c, d, i, k}
  93 [2]: (00060C) 0000000000011000001100 {c, d, j, k}
  94 [2]: (00081C) 0000000000100000011100 {c, d, e, l}
  95 [2]: (00082C) 0000000000100000101100 {c, d, f, l}
  96 [2]: (00084C) 0000000000100001001100 {c, d, g, l}
  97 [2]: (00088C) 0000000000100010001100 {c, d, h, l}
  98 [2]: (00090C) 0000000000100100001100 {c, d, i, l}
  99 [2]: (000A0C) 0000000000101000001100 {c, d, j, l}
 100 [2]: (000C0C) 0000000000110000001100 {c, d, k, l}
 101 [2]: (00101C) 0000000001000000011100 {c, d, e, m}
 102 [2]: (00102C) 0000000001000000101100 {c, d, f, m}
 103 [2]: (00104C) 0000000001000001001100 {c, d, g, m}
 104 [2]: (00108C) 0000000001000010001100 {c, d, h, m}
 105 [2]: (00110C) 0000000001000100001100 {c, d, i, m}
 106 [2]: (00120C) 0000000001001000001100 {c, d, j, m}
 107 [2]: (00140C) 0000000001010000001100 {c, d, k, m}
 108 [2]: (00180C) 0000000001100000001100 {c, d, l, m}
 109 [2]: (00201C) 0000000010000000011100 {c, d, e, n}
 110 [2]: (00202C) 0000000010000000101100 {c, d, f, n}
 111 [2]: (00204C) 0000000010000001001100 {c, d, g, n}
 112 [2]: (00208C) 0000000010000010001100 {c, d, h, n}
 113 [2]: (00210C) 0000000010000100001100 {c, d, i, n}
 114 [2]: (00220C) 0000000010001000001100 {c, d, j, n}
 115 [2]: (00240C) 0000000010010000001100 {c, d, k, n}
 116 [2]: (00280C) 0000000010100000001100 {c, d, l, n}
 117 [2]: (00300C) 0000000011000000001100 {c, d, m, n}
 118 [2]: (00401C) 0000000100000000011100 {c, d, e, o}
 119 [2]: (00402C) 0000000100000000101100 {c, d, f, o}
 120 [2]: (00404C) 0000000100000001001100 {c, d, g, o}
 121 [2]: (00408C) 0000000100000010001100 {c, d, h, o}
 122 [2]: (00410C) 0000000100000100001100 {c, d, i, o}
 123 [2]: (00420C) 0000000100001000001100 {c, d, j, o}
 124 [2]: (00440C) 0000000100010000001100 {c, d, k, o}
 125 [2]: (00480C) 0000000100100000001100 {c, d, l, o}
 126 [2]: (00500C) 0000000101000000001100 {c, d, m, o}
 127 [2]: (00600C) 0000000110000000001100 {c, d, n, o}
 128 [2]: (00801C) 0000001000000000011100 {c, d, e, p}
 129 [2]: (00802C) 0000001000000000101100 {c, d, f, p}
 130 [2]: (00804C) 0000001000000001001100 {c, d, g, p}
 131 [2]: (00808C) 0000001000000010001100 {c, d, h, p}
 132 [2]: (00810C) 0000001000000100001100 {c, d, i, p}
 133 [2]: (00820C) 0000001000001000001100 {c, d, j, p}
 134 [2]: (00840C) 0000001000010000001100 {c, d, k, p}
 135 [2]: (00880C) 0000001000100000001100 {c, d, l, p}
 136 [2]: (00900C) 0000001001000000001100 {c, d, m, p}
 137 [2]: (00A00C) 0000001010000000001100 {c, d, n, p}
 138 [2]: (00C00C) 0000001100000000001100 {c, d, o, p}
 139 [2]: (01001C) 0000010000000000011100 {c, d, e, q}
 140 [2]: (01002C) 0000010000000000101100 {c, d, f, q}
 141 [2]: (01004C) 0000010000000001001100 {c, d, g, q}
 142 [2]: (01008C) 0000010000000010001100 {c, d, h, q}
 143 [2]: (01010C) 0000010000000100001100 {c, d, i, q}
 144 [2]: (01020C) 0000010000001000001100 {c, d, j, q}
 145 [2]: (01040C) 0000010000010000001100 {c, d, k, q}
 146 [2]: (01080C) 0000010000100000001100 {c, d, l, q}
 147 [2]: (01100C) 0000010001000000001100 {c, d, m, q}
 148 [2]: (01200C) 0000010010000000001100 {c, d, n, q}
 149 [2]: (01400C) 0000010100000000001100 {c, d, o, q}
 150 [2]: (01800C) 0000011000000000001100 {c, d, p, q}
 151 [2]: (02001C) 0000100000000000011100 {c, d, e, r}
 152 [2]: (02002C) 0000100000000000101100 {c, d, f, r}
 153 [2]: (02004C) 0000100000000001001100 {c, d, g, r}
 154 [2]: (02008C) 0000100000000010001100 {c, d, h, r}
 155 [2]: (02010C) 0000100000000100001100 {c, d, i, r}
 156 [2]: (02020C) 0000100000001000001100 {c, d, j, r}
 157 [2]: (02040C) 0000100000010000001100 {c, d, k, r}
 158 [2]: (02080C) 0000100000100000001100 {c, d, l, r}
 159 [2]: (02100C) 0000100001000000001100 {c, d, m, r}
 160 [2]: (02200C) 0000100010000000001100 {c, d, n, r}
 161 [2]: (02400C) 0000100100000000001100 {c, d, o, r}
 162 [2]: (02800C) 0000101000000000001100 {c, d, p, r}
 163 [2]: (03000C) 0000110000000000001100 {c, d, q, r}
 164 [2]: (04001C) 0001000000000000011100 {c, d, e, s}
 165 [2]: (04002C) 0001000000000000101100 {c, d, f, s}
 166 [2]: (04004C) 0001000000000001001100 {c, d, g, s}
 167 [2]: (04008C) 0001000000000010001100 {c, d, h, s}
 168 [2]: (04010C) 0001000000000100001100 {c, d, i, s}
 169 [2]: (04020C) 0001000000001000001100 {c, d, j, s}
 170 [2]: (04040C) 0001000000010000001100 {c, d, k, s}
 171 [2]: (04080C) 0001000000100000001100 {c, d, l, s}
 172 [2]: (04100C) 0001000001000000001100 {c, d, m, s}
 173 [2]: (04200C) 0001000010000000001100 {c, d, n, s}
 174 [2]: (04400C) 0001000100000000001100 {c, d, o, s}
 175 [2]: (04800C) 0001001000000000001100 {c, d, p, s}
 176 [2]: (05000C) 0001010000000000001100 {c, d, q, s}
 177 [2]: (06000C) 0001100000000000001100 {c, d, r, s}
 178 [2]: (08001C) 0010000000000000011100 {c, d, e, t}
 179 [2]: (08002C) 0010000000000000101100 {c, d, f, t}
 180 [2]: (08004C) 0010000000000001001100 {c, d, g, t}
 181 [2]: (08008C) 0010000000000010001100 {c, d, h, t}
 182 [2]: (08010C) 0010000000000100001100 {c, d, i, t}
 183 [2]: (08020C) 0010000000001000001100 {c, d, j, t}
 184 [2]: (08040C) 0010000000010000001100 {c, d, k, t}
 185 [2]: (08080C) 0010000000100000001100 {c, d, l, t}
 186 [2]: (08100C) 0010000001000000001100 {c, d, m, t}
 187 [2]: (08200C) 0010000010000000001100 {c, d, n, t}
 188 [2]: (08400C) 0010000100000000001100 {c, d, o, t}
 189 [2]: (08800C) 0010001000000000001100 {c, d, p, t}
 190 [2]: (09000C) 0010010000000000001100 {c, d, q, t}
 191 [2]: (0A000C) 0010100000000000001100 {c, d, r, t}
 192 [2]: (0C000C) 0011000000000000001100 {c, d, s, t}
 193 [2]: (10001C) 0100000000000000011100 {c, d, e, u}
 194 [2]: (10002C) 0100000000000000101100 {c, d, f, u}
 195 [2]: (10004C) 0100000000000001001100 {c, d, g, u}
 196 [2]: (10008C) 0100000000000010001100 {c, d, h, u}
 197 [2]: (10010C) 0100000000000100001100 {c, d, i, u}
 198 [2]: (10020C) 0100000000001000001100 {c, d, j, u}
 199 [2]: (10040C) 0100000000010000001100 {c, d, k, u}
 200 [2]: (10080C) 0100000000100000001100 {c, d, l, u}
 201 [2]: (10100C) 0100000001000000001100 {c, d, m, u}
 202 [2]: (10200C) 0100000010000000001100 {c, d, n, u}
 203 [2]: (10400C) 0100000100000000001100 {c, d, o, u}
 204 [2]: (10800C) 0100001000000000001100 {c, d, p, u}
 205 [2]: (11000C) 0100010000000000001100 {c, d, q, u}
 206 [2]: (12000C) 0100100000000000001100 {c, d, r, u}
 207 [2]: (14000C) 0101000000000000001100 {c, d, s, u}
 208 [2]: (18000C) 0110000000000000001100 {c, d, t, u}
 209 [2]: (20001C) 1000000000000000011100 {c, d, e, v}
 210 [2]: (20002C) 1000000000000000101100 {c, d, f, v}
 211 [2]: (20004C) 1000000000000001001100 {c, d, g, v}
 212 [2]: (20008C) 1000000000000010001100 {c, d, h, v}
 213 [2]: (20010C) 1000000000000100001100 {c, d, i, v}
 214 [2]: (20020C) 1000000000001000001100 {c, d, j, v}
 215 [2]: (20040C) 1000000000010000001100 {c, d, k, v}
 216 [2]: (20080C) 1000000000100000001100 {c, d, l, v}
 217 [2]: (20100C) 1000000001000000001100 {c, d, m, v}
 218 [2]: (20200C) 1000000010000000001100 {c, d, n, v}
 219 [2]: (20400C) 1000000100000000001100 {c, d, o, v}
 220 [2]: (20800C) 1000001000000000001100 {c, d, p, v}
 221 [2]: (21000C) 1000010000000000001100 {c, d, q, v}
 222 [2]: (22000C) 1000100000000000001100 {c, d, r, v}
 223 [2]: (24000C) 1001000000000000001100 {c, d, s, v}
 224 [2]: (28000C) 1010000000000000001100 {c, d, t, v}
 225 [2]: (30000C) 1100000000000000001100 {c, d, u, v}
 226 [2]: (00003A) 0000000000000000111010 {b, d, e, f}
 227 [2]: (00005A) 0000000000000001011010 {b, d, e, g}
 228 [2]: (00006A) 0000000000000001101010 {b, d, f, g}
 229 [2]: (00009A) 0000000000000010011010 {b, d, e, h}
 230 [2]: (0000AA) 0000000000000010101010 {b, d, f, h}
 231 [2]: (0000CA) 0000000000000011001010 {b, d, g, h}
 232 [2]: (00011A) 0000000000000100011010 {b, d, e, i}
 233 [2]: (00012A) 0000000000000100101010 {b, d, f, i}
 234 [2]: (00014A) 0000000000000101001010 {b, d, g, i}
 235 [2]: (00018A) 0000000000000110001010 {b, d, h, i}
 236 [2]: (00021A) 0000000000001000011010 {b, d, e, j}
 237 [2]: (00022A) 0000000000001000101010 {b, d, f, j}
 238 [2]: (00024A) 0000000000001001001010 {b, d, g, j}
 239 [2]: (00028A) 0000000000001010001010 {b, d, h, j}
 240 [2]: (00030A) 0000000000001100001010 {b, d, i, j}
 241 [2]: (00041A) 0000000000010000011010 {b, d, e, k}
 242 [2]: (00042A) 0000000000010000101010 {b, d, f, k}
 243 [2]: (00044A) 0000000000010001001010 {b, d, g, k}
 244 [2]: (00048A) 0000000000010010001010 {b, d, h, k}
 245 [2]: (00050A) 0000000000010100001010 {b, d, i, k}
 246 [2]: (00060A) 0000000000011000001010 {b, d, j, k}
 247 [2]: (00081A) 0000000000100000011010 {b, d, e, l}
 248 [2]: (00082A) 0000000000100000101010 {b, d, f, l}
 249 [2]: (00084A) 0000000000100001001010 {b, d, g, l}
 250 [2]: (00088A) 0000000000100010001010 {b, d, h, l}
 251 [2]: (00090A) 0000000000100100001010 {b, d, i, l}
 252 [2]: (000A0A) 0000000000101000001010 {b, d, j, l}
 253 [2]: (000C0A) 0000000000110000001010 {b, d, k, l}
 254 [2]: (00101A) 0000000001000000011010 {b, d, e, m}
 255 [2]: (00102A) 0000000001000000101010 {b, d, f, m}
 256 [2]: (00104A) 0000000001000001001010 {b, d, g, m}
 257 [2]: (00108A) 0000000001000010001010 {b, d, h, m}
 258 [2]: (00110A) 0000000001000100001010 {b, d, i, m}
 259 [2]: (00120A) 0000000001001000001010 {b, d, j, m}
 260 [2]: (00140A) 0000000001010000001010 {b, d, k, m}
 261 [2]: (00180A) 0000000001100000001010 {b, d, l, m}
 262 [2]: (00201A) 0000000010000000011010 {b, d, e, n}
 263 [2]: (00202A) 0000000010000000101010 {b, d, f, n}
 264 [2]: (00204A) 0000000010000001001010 {b, d, g, n}
 265 [2]: (00208A) 0000000010000010001010 {b, d, h, n}
 266 [2]: (00210A) 0000000010000100001010 {b, d, i, n}
 267 [2]: (00220A) 0000000010001000001010 {b, d, j, n}
 268 [2]: (00240A) 0000000010010000001010 {b, d, k, n}
 269 [2]: (00280A) 0000000010100000001010 {b, d, l, n}
 270 [2]: (00300A) 0000000011000000001010 {b, d, m, n}
 271 [2]: (00401A) 0000000100000000011010 {b, d, e, o}
 272 [2]: (00402A) 0000000100000000101010 {b, d, f, o}
 273 [2]: (00404A) 0000000100000001001010 {b, d, g, o}
 274 [2]: (00408A) 0000000100000010001010 {b, d, h, o}
 275 [2]: (00410A) 0000000100000100001010 {b, d, i, o}
 276 [2]: (00420A) 0000000100001000001010 {b, d, j, o}
 277 [2]: (00440A) 0000000100010000001010 {b, d, k, o}
 278 [2]: (00480A) 0000000100100000001010 {b, d, l, o}
 279 [2]: (00500A) 0000000101000000001010 {b, d, m, o}
 280 [2]: (00600A) 0000000110000000001010 {b, d, n, o}
 281 [2]: (00801A) 0000001000000000011010 {b, d, e, p}
 282 [2]: (00802A) 0000001000000000101010 {b, d, f, p}
 283 [2]: (00804A) 0000001000000001001010 {b, d, g, p}
 284 [2]: (00808A) 0000001000000010001010 {b, d, h, p}
 285 [2]: (00810A) 0000001000000100001010 {b, d, i, p}
 286 [2]: (00820A) 0000001000001000001010 {b, d, j, p}
 287 [2]: (00840A) 0000001000010000001010 {b, d, k, p}
 288 [2]: (00880A) 0000001000100000001010 {b, d, l, p}
 289 [2]: (00900A) 0000001001000000001010 {b, d, m, p}
 290 [2]: (00A00A) 0000001010000000001010 {b, d, n, p}
 291 [2]: (00C00A) 0000001100000000001010 {b, d, o, p}
 292 [2]: (01001A) 0000010000000000011010 {b, d, e, q}
 293 [2]: (01002A) 0000010000000000101010 {b, d, f, q}
 294 [2]: (01004A) 0000010000000001001010 {b, d, g, q}
 295 [2]: (01008A) 0000010000000010001010 {b, d, h, q}
 296 [2]: (01010A) 0000010000000100001010 {b, d, i, q}
 297 [2]: (01020A) 0000010000001000001010 {b, d, j, q}
 298 [2]: (01040A) 0000010000010000001010 {b, d, k, q}
 299 [2]: (01080A) 0000010000100000001010 {b, d, l, q}
 300 [2]: (01100A) 0000010001000000001010 {b, d, m, q}
 301 [2]: (01200A) 0000010010000000001010 {b, d, n, q}
 302 [2]: (01400A) 0000010100000000001010 {b, d, o, q}
 303 [2]: (01800A) 0000011000000000001010 {b, d, p, q}
 304 [2]: (02001A) 0000100000000000011010 {b, d, e, r}
 305 [2]: (02002A) 0000100000000000101010 {b, d, f, r}
 306 [2]: (02004A) 0000100000000001001010 {b, d, g, r}
 307 [2]: (02008A) 0000100000000010001010 {b, d, h, r}
 308 [2]: (02010A) 0000100000000100001010 {b, d, i, r}
 309 [2]: (02020A) 0000100000001000001010 {b, d, j, r}
 310 [2]: (02040A) 0000100000010000001010 {b, d, k, r}
 311 [2]: (02080A) 0000100000100000001010 {b, d, l, r}
 312 [2]: (02100A) 0000100001000000001010 {b, d, m, r}
 313 [2]: (02200A) 0000100010000000001010 {b, d, n, r}
 314 [2]: (02400A) 0000100100000000001010 {b, d, o, r}
 315 [2]: (02800A) 0000101000000000001010 {b, d, p, r}
 316 [2]: (03000A) 0000110000000000001010 {b, d, q, r}
 317 [2]: (04001A) 0001000000000000011010 {b, d, e, s}
 318 [2]: (04002A) 0001000000000000101010 {b, d, f, s}
 319 [2]: (04004A) 0001000000000001001010 {b, d, g, s}
 320 [2]: (04008A) 0001000000000010001010 {b, d, h, s}
 321 [2]: (04010A) 0001000000000100001010 {b, d, i, s}
 322 [2]: (04020A) 0001000000001000001010 {b, d, j, s}
 323 [2]: (04040A) 0001000000010000001010 {b, d, k, s}
 324 [2]: (04080A) 0001000000100000001010 {b, d, l, s}
 325 [2]: (04100A) 0001000001000000001010 {b, d, m, s}
 326 [2]: (04200A) 0001000010000000001010 {b, d, n, s}
 327 [2]: (04400A) 0001000100000000001010 {b, d, o, s}
 328 [2]: (04800A) 0001001000000000001010 {b, d, p, s}
 329 [2]: (05000A) 0001010000000000001010 {b, d, q, s}
 330 [2]: (06000A) 0001100000000000001010 {b, d, r, s}
 331 [2]: (08001A) 0010000000000000011010 {b, d, e, t}
 332 [2]: (08002A) 0010000000000000101010 {b, d, f, t}
 333 [2]: (08004A) 0010000000000001001010 {b, d, g, t}
 334 [2]: (08008A) 0010000000000010001010 {b, d, h, t}
 335 [2]: (08010A) 0010000000000100001010 {b, d, i, t}
 336 [2]: (08020A) 0010000000001000001010 {b, d, j, t}
 337 [2]: (08040A) 0010000000010000001010 {b, d, k, t}
 338 [2]: (08080A) 0010000000100000001010 {b, d, l, t}
 339 [2]: (08100A) 0010000001000000001010 {b, d, m, t}
 340 [2]: (08200A) 0010000010000000001010 {b, d, n, t}
 341 [2]: (08400A) 0010000100000000001010 {b, d, o, t}
 342 [2]: (08800A) 0010001000000000001010 {b, d, p, t}
 343 [2]: (09000A) 0010010000000000001010 {b, d, q, t}
 344 [2]: (0A000A) 0010100000000000001010 {b, d, r, t}
 345 [2]: (0C000A) 0011000000000000001010 {b, d, s, t}
 346 [2]: (10001A) 0100000000000000011010 {b, d, e, u}
 347 [2]: (10002A) 0100000000000000101010 {b, d, f, u}
 348 [2]: (10004A) 0100000000000001001010 {b, d, g, u}
 349 [2]: (10008A) 0100000000000010001010 {b, d, h, u}
 350 [2]: (10010A) 0100000000000100001010 {b, d, i, u}
 351 [2]: (10020A) 0100000000001000001010 {b, d, j, u}
 352 [2]: (10040A) 0100000000010000001010 {b, d, k, u}
 353 [2]: (10080A) 0100000000100000001010 {b, d, l, u}
 354 [2]: (10100A) 0100000001000000001010 {b, d, m, u}
 355 [2]: (10200A) 0100000010000000001010 {b, d, n, u}
 356 [2]: (10400A) 0100000100000000001010 {b, d, o, u}
 357 [2]: (10800A) 0100001000000000001010 {b, d, p, u}
 358 [2]: (11000A) 0100010000000000001010 {b, d, q, u}
