** FASE 1: Generazione dei 3-subset a distanza casuale (2)
** Base set: 0000000000000000000111 {a, b, c}
 472 [2]: (081001) 0010000001000000000001 {a, m, t}
 473 [2]: (082001) 0010000010000000000001 {a, n, t}
 474 [2]: (084001) 0010000100000000000001 {a, o, t}
 475 [2]: (088001) 0010001000000000000001 {a, p, t}
 476 [2]: (090001) 0010010000000000000001 {a, q, t}
 477 [2]: (0A0001) 0010100000000000000001 {a, r, t}
 478 [2]: (0C0001) 0011000000000000000001 {a, s, t}
 479 [2]: (100009) 0100000000000000001001 {a, d, u}
 480 [2]: (100011) 0100000000000000010001 {a, e, u}
 481 [2]: (100021) 0100000000000000100001 {a, f, u}
 482 [2]: (100041) 0100000000000001000001 {a, g, u}
 483 [2]: (100081) 0100000000000010000001 {a, h, u}
 484 [2]: (100101) 0100000000000100000001 {a, i, u}
 485 [2]: (100201) 0100000000001000000001 {a, j, u}
 486 [2]: (100401) 0100000000010000000001 {a, k, u}
 487 [2]: (100801) 0100000000100000000001 {a, l, u}
 488 [2]: (101001) 0100000001000000000001 {a, m, u}
 489 [2]: (102001) 0100000010000000000001 {a, n, u}
 490 [2]: (104001) 0100000100000000000001 {a, o, u}
 491 [2]: (108001) 0100001000000000000001 {a, p, u}
 492 [2]: (110001) 0100010000000000000001 {a, q, u}
 493 [2]: (120001) 0100100000000000000001 {a, r, u}
 494 [2]: (140001) 0101000000000000000001 {a, s, u}
 495 [2]: (180001) 0110000000000000000001 {a, t, u}
 496 [2]: (200009) 1000000000000000001001 {a, d, v}
 497 [2]: (200011) 1000000000000000010001 {a, e, v}
 498 [2]: (200021) 1000000000000000100001 {a, f, v}
 499 [2]: (200041) 1000000000000001000001 {a, g, v}
 500 [2]: (200081) 1000000000000010000001 {a, h, v}
 501 [2]: (200101) 1000000000000100000001 {a, i, v}
 502 [2]: (200201) 1000000000001000000001 {a, j, v}
 503 [2]: (200401) 1000000000010000000001 {a, k, v}
 504 [2]: (200801) 1000000000100000000001 {a, l, v}
 505 [2]: (201001) 1000000001000000000001 {a, m, v}
 506 [2]: (202001) 1000000010000000000001 {a, n, v}
 507 [2]: (204001) 1000000100000000000001 {a, o, v}
 508 [2]: (208001) 1000001000000000000001 {a, p, v}
 509 [2]: (210001) 1000010000000000000001 {a, q, v}
 510 [2]: (220001) 1000100000000000000001 {a, r, v}
 511 [2]: (240001) 1001000000000000000001 {a, s, v}
 512 [2]: (280001) 1010000000000000000001 {a, t, v}
 513 [2]: (300001) 1100000000000000000001 {a, u, v}

** FASE 2: Generazione esaustiva dei 3-subset
**         ordinati per distanza di Hamming crescente:

=== d = 0 ===
** Base set: 0000000000000000000111 {a, b, c}

=== d = 1 ===
   1 [1]: (00000E) 0000000000000000001110 {b, c, d}
   2 [1]: (000016) 0000000000000000010110 {b, c, e}
   3 [1]: (000026) 0000000000000000100110 {b, c, f}
   4 [1]: (000046) 0000000000000001000110 {b, c, g}
   5 [1]: (000086) 0000000000000010000110 {b, c, h}
   6 [1]: (000106) 0000000000000100000110 {b, c, i}
   7 [1]: (000206) 0000000000001000000110 {b, c, j}
   8 [1]: (000406) 0000000000010000000110 {b, c, k}
   9 [1]: (000806) 0000000000100000000110 {b, c, l}
  10 [1]: (001006) 0000000001000000000110 {b, c, m}
  11 [1]: (002006) 0000000010000000000110 {b, c, n}
  12 [1]: (004006) 0000000100000000000110 {b, c, o}
  13 [1]: (008006) 0000001000000000000110 {b, c, p}
  14 [1]: (010006) 0000010000000000000110 {b, c, q}
  15 [1]: (020006) 0000100000000000000110 {b, c, r}
  16 [1]: (040006) 0001000000000000000110 {b, c, s}
  17 [1]: (080006) 0010000000000000000110 {b, c, t}
  18 [1]: (100006) 0100000000000000000110 {b, c, u}
  19 [1]: (200006) 1000000000000000000110 {b, c, v}
  20 [1]: (00000D) 0000000000000000001101 {a, c, d}
  21 [1]: (000015) 0000000000000000010101 {a, c, e}
  22 [1]: (000025) 0000000000000000100101 {a, c, f}
  23 [1]: (000045) 0000000000000001000101 {a, c, g}
  24 [1]: (000085) 0000000000000010000101 {a, c, h}
  25 [1]: (000105) 0000000000000100000101 {a, c, i}
  26 [1]: (000205) 0000000000001000000101 {a, c, j}
  27 [1]: (000405) 0000000000010000000101 {a, c, k}
  28 [1]: (000805) 0000000000100000000101 {a, c, l}
  29 [1]: (001005) 0000000001000000000101 {a, c, m}
  30 [1]: (002005) 0000000010000000000101 {a, c, n}
  31 [1]: (004005) 0000000100000000000101 {a, c, o}
  32 [1]: (008005) 0000001000000000000101 {a, c, p}
  33 [1]: (010005) 0000010000000000000101 {a, c, q}
  34 [1]: (020005) 0000100000000000000101 {a, c, r}
  35 [1]: (040005) 0001000000000000000101 {a, c, s}
  36 [1]: (080005) 0010000000000000000101 {a, c, t}
  37 [1]: (100005) 0100000000000000000101 {a, c, u}
  38 [1]: (200005) 1000000000000000000101 {a, c, v}
  39 [1]: (00000B) 0000000000000000001011 {a, b, d}
  40 [1]: (000013) 0000000000000000010011 {a, b, e}
  41 [1]: (000023) 0000000000000000100011 {a, b, f}
  42 [1]: (000043) 0000000000000001000011 {a, b, g}
  43 [1]: (000083) 0000000000000010000011 {a, b, h}
  44 [1]: (000103) 0000000000000100000011 {a, b, i}
  45 [1]: (000203) 0000000000001000000011 {a, b, j}
  46 [1]: (000403) 0000000000010000000011 {a, b, k}
  47 [1]: (000803) 0000000000100000000011 {a, b, l}
  48 [1]: (001003) 0000000001000000000011 {a, b, m}
  49 [1]: (002003) 0000000010000000000011 {a, b, n}
  50 [1]: (004003) 0000000100000000000011 {a, b, o}
  51 [1]: (008003) 0000001000000000000011 {a, b, p}
  52 [1]: (010003) 0000010000000000000011 {a, b, q}
  53 [1]: (020003) 0000100000000000000011 {a, b, r}
  54 [1]: (040003) 0001000000000000000011 {a, b, s}
  55 [1]: (080003) 0010000000000000000011 {a, b, t}
  56 [1]: (100003) 0100000000000000000011 {a, b, u}
  57 [1]: (200003) 1000000000000000000011 {a, b, v}

=== d = 2 ===
  58 [2]: (00001C) 0000000000000000011100 {c, d, e}
  59 [2]: (00002C) 0000000000000000101100 {c, d, f}
  60 [2]: (000034) 0000000000000000110100 {c, e, f}
  61 [2]: (00004C) 0000000000000001001100 {c, d, g}
  62 [2]: (000054) 0000000000000001010100 {c, e, g}
  63 [2]: (000064) 0000000000000001100100 {c, f, g}
  64 [2]: (00008C) 0000000000000010001100 {c, d, h}
  65 [2]: (000094) 0000000000000010010100 {c, e, h}
  66 [2]: (0000A4) 0000000000000010100100 {c, f, h}
  67 [2]: (0000C4) 0000000000000011000100 {c, g, h}
  68 [2]: (00010C) 0000000000000100001100 {c, d, i}
  69 [2]: (000114) 0000000000000100010100 {c, e, i}
  70 [2]: (000124) 0000000000000100100100 {c, f, i}
  71 [2]: (000144) 0000000000000101000100 {c, g, i}
  72 [2]: (000184) 0000000000000110000100 {c, h, i}
  73 [2]: (00020C) 0000000000001000001100 {c, d, j}
  74 [2]: (000214) 0000000000001000010100 {c, e, j}
  75 [2]: (000224) 0000000000001000100100 {c, f, j}
  76 [2]: (000244) 0000000000001001000100 {c, g, j}
  77 [2]: (000284) 0000000000001010000100 {c, h, j}
  78 [2]: (000304) 0000000000001100000100 {c, i, j}
  79 [2]: (00040C) 0000000000010000001100 {c, d, k}
  80 [2]: (000414) 0000000000010000010100 {c, e, k}
  81 [2]: (000424) 0000000000010000100100 {c, f, k}
  82 [2]: (000444) 0000000000010001000100 {c, g, k}
  83 [2]: (000484) 0000000000010010000100 {c, h, k}
  84 [2]: (000504) 0000000000010100000100 {c, i, k}
  85 [2]: (000604) 0000000000011000000100 {c, j, k}
  86 [2]: (00080C) 0000000000100000001100 {c, d, l}
  87 [2]: (000814) 0000000000100000010100 {c, e, l}
  88 [2]: (000824) 0000000000100000100100 {c, f, l}
  89 [2]: (000844) 0000000000100001000100 {c, g, l}
  90 [2]: (000884) 0000000000100010000100 {c, h, l}
  91 [2]: (000904) 0000000000100100000100 {c, i, l}
  92 [2]: (000A04) 0000000000101000000100 {c, j, l}
  93 [2]: (000C04) 0000000000110000000100 {c, k, l}
  94 [2]: (00100C) 0000000001000000001100 {c, d, m}
  95 [2]: (001014) 0000000001000000010100 {c, e, m}
  96 [2]: (001024) 0000000001000000100100 {c, f, m}
  97 [2]: (001044) 0000000001000001000100 {c, g, m}
  98 [2]: (001084) 0000000001000010000100 {c, h, m}
  99 [2]: (001104) 0000000001000100000100 {c, i, m}
 100 [2]: (001204) 0000000001001000000100 {c, j, m}
 101 [2]: (001404) 0000000001010000000100 {c, k, m}
 102 [2]: (001804) 0000000001100000000100 {c, l, m}
 103 [2]: (00200C) 0000000010000000001100 {c, d, n}
 104 [2]: (002014) 0000000010000000010100 {c, e, n}
 105 [2]: (002024) 0000000010000000100100 {c, f, n}
 106 [2]: (002044) 0000000010000001000100 {c, g, n}
 107 [2]: (002084) 0000000010000010000100 {c, h, n}
 108 [2]: (002104) 0000000010000100000100 {c, i, n}
 109 [2]: (002204) 0000000010001000000100 {c, j, n}
 110 [2]: (002404) 0000000010010000000100 {c, k, n}
 111 [2]: (002804) 0000000010100000000100 {c, l, n}
 112 [2]: (003004) 0000000011000000000100 {c, m, n}
 113 [2]: (00400C) 0000000100000000001100 {c, d, o}
 114 [2]: (004014) 0000000100000000010100 {c, e, o}
 115 [2]: (004024) 0000000100000000100100 {c, f, o}
 116 [2]: (004044) 0000000100000001000100 {c, g, o}
 117 [2]: (004084) 0000000100000010000100 {c, h, o}
 118 [2]: (004104) 0000000100000100000100 {c, i, o}
 119 [2]: (004204) 0000000100001000000100 {c, j, o}
 120 [2]: (004404) 0000000100010000000100 {c, k, o}
 121 [2]: (004804) 0000000100100000000100 {c, l, o}
 122 [2]: (005004) 0000000101000000000100 {c, m, o}
 123 [2]: (006004) 0000000110000000000100 {c, n, o}
 124 [2]: (00800C) 0000001000000000001100 {c, d, p}
 125 [2]: (008014) 0000001000000000010100 {c, e, p}
 126 [2]: (008024) 0000001000000000100100 {c, f, p}
 127 [2]: (008044) 0000001000000001000100 {c, g, p}
 128 [2]: (008084) 0000001000000010000100 {c, h, p}
 129 [2]: (008104) 0000001000000100000100 {c, i, p}
 130 [2]: (008204) 0000001000001000000100 {c, j, p}
 131 [2]: (008404) 0000001000010000000100 {c, k, p}
 132 [2]: (008804) 0000001000100000000100 {c, l, p}
 133 [2]: (009004) 0000001001000000000100 {c, m, p}
 134 [2]: (00A004) 0000001010000000000100 {c, n, p}
 135 [2]: (00C004) 0000001100000000000100 {c, o, p}
 136 [2]: (01000C) 0000010000000000001100 {c, d, q}
 137 [2]: (010014) 0000010000000000010100 {c, e, q}
 138 [2]: (010024) 0000010000000000100100 {c, f, q}
 139 [2]: (010044) 0000010000000001000100 {c, g, q}
 140 [2]: (010084) 0000010000000010000100 {c, h, q}
 141 [2]: (010104) 0000010000000100000100 {c, i, q}
 142 [2]: (010204) 0000010000001000000100 {c, j, q}
 143 [2]: (010404) 0000010000010000000100 {c, k, q}
 144 [2]: (010804) 0000010000100000000100 {c, l, q}
 145 [2]: (011004) 0000010001000000000100 {c, m, q}
 146 [2]: (012004) 0000010010000000000100 {c, n, q}
 147 [2]: (014004) 0000010100000000000100 {c, o, q}
 148 [2]: (018004) 0000011000000000000100 {c, p, q}
 149 [2]: (02000C) 0000100000000000001100 {c, d, r}
 150 [2]: (020014) 0000100000000000010100 {c, e, r}
 151 [2]: (020024) 0000100000000000100100 {c, f, r}
 152 [2]: (020044) 0000100000000001000100 {c, g, r}
 153 [2]: (020084) 0000100000000010000100 {c, h, r}
 154 [2]: (020104) 0000100000000100000100 {c, i, r}
 155 [2]: (020204) 0000100000001000000100 {c, j, r}
 156 [2]: (020404) 0000100000010000000100 {c, k, r}
 157 [2]: (020804) 0000100000100000000100 {c, l, r}
 158 [2]: (021004) 0000100001000000000100 {c, m, r}
 159 [2]: (022004) 0000100010000000000100 {c, n, r}
 160 [2]: (024004) 0000100100000000000100 {c, o, r}
 161 [2]: (028004) 0000101000000000000100 {c, p, r}
 162 [2]: (030004) 0000110000000000000100 {c, q, r}
 163 [2]: (04000C) 0001000000000000001100 {c, d, s}
 164 [2]: (040014) 0001000000000000010100 {c, e, s}
 165 [2]: (040024) 0001000000000000100100 {c, f, s}
 166 [2]: (040044) 0001000000000001000100 {c, g, s}
 167 [2]: (040084) 0001000000000010000100 {c, h, s}
 168 [2]: (040104) 0001000000000100000100 {c, i, s}
 169 [2]: (040204) 0001000000001000000100 {c, j, s}
 170 [2]: (040404) 0001000000010000000100 {c, k, s}
 171 [2]: (040804) 0001000000100000000100 {c, l, s}
 172 [2]: (041004) 0001000001000000000100 {c, m, s}
 173 [2]: (042004) 0001000010000000000100 {c, n, s}
 174 [2]: (044004) 0001000100000000000100 {c, o, s}
 175 [2]: (048004) 0001001000000000000100 {c, p, s}
 176 [2]: (050004) 0001010000000000000100 {c, q, s}
 177 [2]: (060004) 0001100000000000000100 {c, r, s}
 178 [2]: (08000C) 0010000000000000001100 {c, d, t}
 179 [2]: (080014) 0010000000000000010100 {c, e, t}
 180 [2]: (080024) 0010000000000000100100 {c, f, t}
 181 [2]: (080044) 0010000000000001000100 {c, g, t}
 182 [2]: (080084) 0010000000000010000100 {c, h, t}
 183 [2]: (080104) 0010000000000100000100 {c, i, t}
 184 [2]: (080204) 0010000000001000000100 {c, j, t}
 185 [2]: (080404) 0010000000010000000100 {c, k, t}
 186 [2]: (080804) 0010000000100000000100 {c, l, t}
 187 [2]: (081004) 0010000001000000000100 {c, m, t}
 188 [2]: (082004) 0010000010000000000100 {c, n, t}
 189 [2]: (084004) 0010000100000000000100 {c, o, t}
 190 [2]: (088004) 0010001000000000000100 {c, p, t}
 191 [2]: (090004) 0010010000000000000100 {c, q, t}
 192 [2]: (0A0004) 0010100000000000000100 {c, r, t}
 193 [2]: (0C0004) 0011000000000000000100 {c, s, t}
 194 [2]: (10000C) 0100000000000000001100 {c, d, u}
 195 [2]: (100014) 0100000000000000010100 {c, e, u}
 196 [2]: (100024) 0100000000000000100100 {c, f, u}
 197 [2]: (100044) 0100000000000001000100 {c, g, u}
 198 [2]: (100084) 0100000000000010000100 {c, h, u}
 199 [2]: (100104) 0100000000000100000100 {c, i, u}
 200 [2]: (100204) 0100000000001000000100 {c, j, u}
 201 [2]: (100404) 0100000000010000000100 {c, k, u}
 202 [2]: (100804) 0100000000100000000100 {c, l, u}
 203 [2]: (101004) 0100000001000000000100 {c, m, u}
 204 [2]: (102004) 0100000010000000000100 {c, n, u}
 205 [2]: (104004) 0100000100000000000100 {c, o, u}
 206 [2]: (108004) 0100001000000000000100 {c, p, u}
 207 [2]: (110004) 0100010000000000000100 {c, q, u}
 208 [2]: (120004) 0100100000000000000100 {c, r, u}
 209 [2]: (140004) 0101000000000000000100 {c, s, u}
 210 [2]: (180004) 0110000000000000000100 {c, t, u}
 211 [2]: (20000C) 1000000000000000001100 {c, d, v}
 212 [2]: (200014) 1000000000000000010100 {c, e, v}
 213 [2]: (200024) 1000000000000000100100 {c, f, v}
 214 [2]: (200044) 1000000000000001000100 {c, g, v}
 215 [2]: (200084) 1000000000000010000100 {c, h, v}
 216 [2]: (200104) 1000000000000100000100 {c, i, v}
 217 [2]: (200204) 1000000000001000000100 {c, j, v}
 218 [2]: (200404) 1000000000010000000100 {c, k, v}
 219 [2]: (200804) 1000000000100000000100 {c, l, v}
 220 [2]: (201004) 1000000001000000000100 {c, m, v}
 221 [2]: (202004) 1000000010000000000100 {c, n, v}
 222 [2]: (204004) 1000000100000000000100 {c, o, v}
 223 [2]: (208004) 1000001000000000000100 {c, p, v}
 224 [2]: (210004) 1000010000000000000100 {c, q, v}
 225 [2]: (220004) 1000100000000000000100 {c, r, v}
 226 [2]: (240004) 1001000000000000000100 {c, s, v}
 227 [2]: (280004) 1010000000000000000100 {c, t, v}
 228 [2]: (300004) 1100000000000000000100 {c, u, v}
 229 [2]: (00001A) 0000000000000000011010 {b, d, e}
 230 [2]: (00002A) 0000000000000000101010 {b, d, f}
 231 [2]: (000032) 0000000000000000110010 {b, e, f}
 232 [2]: (00004A) 0000000000000001001010 {b, d, g}
 233 [2]: (000052) 0000000000000001010010 {b, e, g}
 234 [2]: (000062) 0000000000000001100010 {b, f, g}
 235 [2]: (00008A) 0000000000000010001010 {b, d, h}
 236 [2]: (000092) 0000000000000010010010 {b, e, h}
 237 [2]: (0000A2) 0000000000000010100010 {b, f, h}
 238 [2]: (0000C2) 0000000000000011000010 {b, g, h}
 239 [2]: (00010A) 0000000000000100001010 {b, d, i}
 240 [2]: (000112) 0000000000000100010010 {b, e, i}
 241 [2]: (000122) 0000000000000100100010 {b, f, i}
 242 [2]: (000142) 0000000000000101000010 {b, g, i}
 243 [2]: (000182) 0000000000000110000010 {b, h, i}
 244 [2]: (00020A) 0000000000001000001010 {b, d, j}
 245 [2]: (000212) 0000000000001000010010 {b, e, j}
 246 [2]: (000222) 0000000000001000100010 {b, f, j}
 247 [2]: (000242) 0000000000001001000010 {b, g, j}
 248 [2]: (000282) 0000000000001010000010 {b, h, j}
 249 [2]: (000302) 0000000000001100000010 {b, i, j}
 250 [2]: (00040A) 0000000000010000001010 {b, d, k}
 251 [2]: (000412) 0000000000010000010010 {b, e, k}
 252 [2]: (000422) 0000000000010000100010 {b, f, k}
 253 [2]: (000442) 0000000000010001000010 {b, g, k}
 254 [2]: (000482) 0000000000010010000010 {b, h, k}
 255 [2]: (000502) 0000000000010100000010 {b, i, k}
 256 [2]: (000602) 0000000000011000000010 {b, j, k}
 257 [2]: (00080A) 0000000000100000001010 {b, d, l}
 258 [2]: (000812) 0000000000100000010010 {b, e, l}
 259 [2]: (000822) 0000000000100000100010 {b, f, l}
 260 [2]: (000842) 0000000000100001000010 {b, g, l}
 261 [2]: (000882) 0000000000100010000010 {b, h, l}
 262 [2]: (000902) 0000000000100100000010 {b, i, l}
 263 [2]: (000A02) 0000000000101000000010 {b, j, l}
 264 [2]: (000C02) 0000000000110000000010 {b, k, l}
 265 [2]: (00100A) 0000000001000000001010 {b, d, m}
 266 [2]: (001012) 0000000001000000010010 {b, e, m}
 267 [2]: (001022) 0000000001000000100010 {b, f, m}
 268 [2]: (001042) 0000000001000001000010 {b, g, m}
 269 [2]: (001082) 0000000001000010000010 {b, h, m}
 270 [2]: (001102) 0000000001000100000010 {b, i, m}
 271 [2]: (001202) 0000000001001000000010 {b, j, m}
 272 [2]: (001402) 0000000001010000000010 {b, k, m}
 273 [2]: (001802) 0000000001100000000010 {b, l, m}
 274 [2]: (00200A) 0000000010000000001010 {b, d, n}
 275 [2]: (002012) 0000000010000000010010 {b, e, n}
 276 [2]: (002022) 0000000010000000100010 {b, f, n}
 277 [2]: (002042) 0000000010000001000010 {b, g, n}
 278 [2]: (002082) 0000000010000010000010 {b, h, n}
 279 [2]: (002102) 0000000010000100000010 {b, i, n}
 280 [2]: (002202) 0000000010001000000010 {b, j, n}
 281 [2]: (002402) 0000000010010000000010 {b, k, n}
 282 [2]: (002802) 0000000010100000000010 {b, l, n}
 283 [2]: (003002) 0000000011000000000010 {b, m, n}
 284 [2]: (00400A) 0000000100000000001010 {b, d, o}
 285 [2]: (004012) 0000000100000000010010 {b, e, o}
 286 [2]: (004022) 0000000100000000100010 {b, f, o}
 287 [2]: (004042) 0000000100000001000010 {b, g, o}
 288 [2]: (004082) 0000000100000010000010 {b, h, o}
 289 [2]: (004102) 0000000100000100000010 {b, i, o}
 290 [2]: (004202) 0000000100001000000010 {b, j, o}
 291 [2]: (004402) 0000000100010000000010 {b, k, o}
 292 [2]: (004802) 0000000100100000000010 {b, l, o}
 293 [2]: (005002) 0000000101000000000010 {b, m, o}
 294 [2]: (006002) 0000000110000000000010 {b, n, o}
 295 [2]: (00800A) 0000001000000000001010 {b, d, p}
 296 [2]: (008012) 0000001000000000010010 {b, e, p}
 297 [2]: (008022) 0000001000000000100010 {b, f, p}
 298 [2]: (008042) 0000001000000001000010 {b, g, p}
 299 [2]: (008082) 0000001000000010000010 {b, h, p}
 300 [2]: (008102) 0000001000000100000010 {b, i, p}
 301 [2]: (008202) 0000001000001000000010 {b, j, p}
 302 [2]: (008402) 0000001000010000000010 {b, k, p}
 303 [2]: (008802) 0000001000100000000010 {b, l, p}
 304 [2]: (009002) 0000001001000000000010 {b, m, p}
 305 [2]: (00A002) 0000001010000000000010 {b, n, p}
 306 [2]: (00C002) 0000001100000000000010 {b, o, p}
 307 [2]: (01000A) 0000010000000000001010 {b, d, q}
 308 [2]: (010012) 0000010000000000010010 {b, e, q}
 309 [2]: (010022) 0000010000000000100010 {b, f, q}
 310 [2]: (010042) 0000010000000001000010 {b, g, q}
 311 [2]: (010082) 0000010000000010000010 {b, h, q}
 312 [2]: (010102) 0000010000000100000010 {b, i, q}
 313 [2]: (010202) 0000010000001000000010 {b, j, q}
 314 [2]: (010402) 0000010000010000000010 {b, k, q}
 315 [2]: (010802) 0000010000100000000010 {b, l, q}
 316 [2]: (011002) 0000010001000000000010 {b, m, q}
 317 [2]: (012002) 0000010010000000000010 {b, n, q}
 318 [2]: (014002) 0000010100000000000010 {b, o, q}
 319 [2]: (018002) 0000011000000000000010 {b, p, q}
 320 [2]: (02000A) 0000100000000000001010 {b, d, r}
 321 [2]: (020012) 0000100000000000010010 {b, e, r}
 322 [2]: (020022) 0000100000000000100010 {b, f, r}
 323 [2]: (020042) 0000100000000001000010 {b, g, r}
 324 [2]: (020082) 0000100000000010000010 {b, h, r}
 325 [2]: (020102) 0000100000000100000010 {b, i, r}
 326 [2]: (020202) 0000100000001000000010 {b, j, r}
 327 [2]: (020402) 0000100000010000000010 {b, k, r}
 328 [2]: (020802) 0000100000100000000010 {b, l, r}
 329 [2]: (021002) 0000100001000000000010 {b, m, r}
 330 [2]: (022002) 0000100010000000000010 {b, n, r}
 331 [2]: (024002) 0000100100000000000010 {b, o, r}
 332 [2]: (028002) 0000101000000000000010 {b, p, r}
 333 [2]: (030002) 0000110000000000000010 {b, q, r}
 334 [2]: (04000A) 0001000000000000001010 {b, d, s}
 335 [2]: (040012) 0001000000000000010010 {b, e, s}
 336 [2]: (040022) 0001000000000000100010 {b, f, s}
 337 [2]: (040042) 0001000000000001000010 {b, g, s}
 338 [2]: (040082) 0001000000000010000010 {b, h, s}
 339 [2]: (040102) 0001000000000100000010 {b, i, s}
 340 [2]: (040202) 0001000000001000000010 {b, j, s}
 341 [2]: (040402) 0001000000010000000010 {b, k, s}
 342 [2]: (040802) 0001000000100000000010 {b, l, s}
 343 [2]: (041002) 0001000001000000000010 {b, m, s}
 344 [2]: (042002) 0001000010000000000010 {b, n, s}
 345 [2]: (044002) 0001000100000000000010 {b, o, s}
 346 [2]: (048002) 0001001000000000000010 {b, p, s}
 347 [2]: (050002) 0001010000000000000010 {b, q, s}
 348 [2]: (060002) 0001100000000000000010 {b, r, s}
 349 [2]: (08000A) 0010000000000000001010 {b, d, t}
 350 [2]: (080012) 0010000000000000010010 {b, e, t}
 351 [2]: (080022) 0010000000000000100010 {b, f, t}
 352 [2]: (080042) 0010000000000001000010 {b, g, t}
 353 [2]: (080082) 0010000000000010000010 {b, h, t}
 354 [2]: (080102) 0010000000000100000010 {b, i, t}
 355 [2]: (080202) 0010000000001000000010 {b, j, t}
 356 [2]: (080402) 0010000000010000000010 {b, k, t}
 357 [2]: (080802) 0010000000100000000010 {b, l, t}
 358 [2]: (081002) 0010000001000000000010 {b, m, t}
 359 [2]: (082002) 0010000010000000000010 {b, n, t}
 360 [2]: (084002) 0010000100000000000010 {b, o, t}
 361 [2]: (088002) 0010001000000000000010 {b, p, t}
 362 [2]: (090002) 0010010000000000000010 {b, q, t}
 363 [2]: (0A0002) 0010100000000000000010 {b, r, t}
 364 [2]: (0C0002) 0011000000000000000010 {b, s, t}
 365 [2]: (10000A) 0100000000000000001010 {b, d, u}
 366 [2]: (100012) 0100000000000000010010 {b, e, u}
 367 [2]: (100022) 0100000000000000100010 {b, f, u}
 368 [2]: (100042) 0100000000000001000010 {b, g, u}
 369 [2]: (100082) 0100000000000010000010 {b, h, u}
 370 [2]: (100102) 0100000000000100000010 {b, i, u}
 371 [2]: (100202) 0100000000001000000010 {b, j, u}
 372 [2]: (100402) 0100000000010000000010 {b, k, u}
 373 [2]: (100802) 0100000000100000000010 {b, l, u}
 374 [2]: (101002) 0100000001000000000010 {b, m, u}
 375 [2]: (102002) 0100000010000000000010 {b, n, u}
 376 [2]: (104002) 0100000100000000000010 {b, o, u}
 377 [2]: (108002) 0100001000000000000010 {b, p, u}
 378 [2]: (110002) 0100010000000000000010 {b, q, u}
 379 [2]: (120002) 0100100000000000000010 {b, r, u}
 380 [2]: (140002) 0101000000000000000010 {b, s, u}
 381 [2]: (180002) 0110000000000000000010 {b, t, u}
 382 [2]: (20000A) 1000000000000000001010 {b, d, v}
 383 [2]: (200012) 1000000000000000010010 {b, e, v}
 384 [2]: (200022) 1000000000000000100010 {b, f, v}
 385 [2]: (200042) 1000000000000001000010 {b, g, v}
 386 [2]: (200082) 1000000000000010000010 {b, h, v}
 387 [2]: (200102) 1000000000000100000010 {b, i, v}
 388 [2]: (200202) 1000000000001000000010 {b, j, v}
 389 [2]: (200402) 1000000000010000000010 {b, k, v}
 390 [2]: (200802) 1000000000100000000010 {b, l, v}
 391 [2]: (201002) 1000000001000000000010 {b, m, v}
 392 [2]: (202002) 1000000010000000000010 {b, n, v}
 393 [2]: (204002) 1000000100000000000010 {b, o, v}
 394 [2]: (208002) 1000001000000000000010 {b, p, v}
 395 [2]: (210002) 1000010000000000000010 {b, q, v}
 396 [2]: (220002) 1000100000000000000010 {b, r, v}
 397 [2]: (240002) 1001000000000000000010 {b, s, v}
 398 [2]: (280002) 1010000000000000000010 {b, t, v}
 399 [2]: (300002) 1100000000000000000010 {b, u, v}
 400 [2]: (000019) 0000000000000000011001 {a, d, e}
 401 [2]: (000029) 0000000000000000101001 {a, d, f}
 402 [2]: (000031) 0000000000000000110001 {a, e, f}
 403 [2]: (000049) 0000000000000001001001 {a, d, g}
 404 [2]: (000051) 0000000000000001010001 {a, e, g}
 405 [2]: (000061) 0000000000000001100001 {a, f, g}
 406 [2]: (000089) 0000000000000010001001 {a, d, h}
 407 [2]: (000091) 0000000000000010010001 {a, e, h}
 408 [2]: (0000A1) 0000000000000010100001 {a, f, h}
 409 [2]: (0000C1) 0000000000000011000001 {a, g, h}
 410 [2]: (000109) 0000000000000100001001 {a, d, i}
 411 [2]: (000111) 0000000000000100010001 {a, e, i}
 412 [2]: (000121) 0000000000000100100001 {a, f, i}
 413 [2]: (000141) 0000000000000101000001 {a, g, i}
 414 [2]: (000181) 0000000000000110000001 {a, h, i}
 415 [2]: (000209) 0000000000001000001001 {a, d, j}
 416 [2]: (000211) 0000000000001000010001 {a, e, j}
 417 [2]: (000221) 0000000000001000100001 {a, f, j}
 418 [2]: (000241) 0000000000001001000001 {a, g, j}
 419 [2]: (000281) 0000000000001010000001 {a, h, j}
 420 [2]: (000301) 0000000000001100000001 {a, i, j}
 421 [2]: (000409) 0000000000010000001001 {a, d, k}
 422 [2]: (000411) 0000000000010000010001 {a, e, k}
 423 [2]: (000421) 0000000000010000100001 {a, f, k}
 424 [2]: (000441) 0000000000010001000001 {a, g, k}
 425 [2]: (000481) 0000000000010010000001 {a, h, k}
 426 [2]: (000501) 0000000000010100000001 {a, i, k}
 427 [2]: (000601) 0000000000011000000001 {a, j, k}
 428 [2]: (000809) 0000000000100000001001 {a, d, l}
 429 [2]: (000811) 0000000000100000010001 {a, e, l}
 430 [2]: (000821) 0000000000100000100001 {a, f, l}
 431 [2]: (000841) 0000000000100001000001 {a, g, l}
 432 [2]: (000881) 0000000000100010000001 {a, h, l}
 433 [2]: (000901) 0000000000100100000001 {a, i, l}
