** FASE 1: Generazione dei 6-subset a distanza casuale (5)
 389 [3]: (000669) 011001101001 {a, d, f, g, j, k}
 390 [3]: (0006A9) 011010101001 {a, d, f, h, j, k}
 391 [3]: (000729) 011100101001 {a, d, f, i, j, k}
 392 [3]: (0008E9) 100011101001 {a, d, f, g, h, l}
 393 [3]: (000969) 100101101001 {a, d, f, g, i, l}
 394 [3]: (0009A9) 100110101001 {a, d, f, h, i, l}
 395 [3]: (000A69) 101001101001 {a, d, f, g, j, l}
 396 [3]: (000AA9) 101010101001 {a, d, f, h, j, l}
 397 [3]: (000B29) 101100101001 {a, d, f, i, j, l}
 398 [3]: (000C69) 110001101001 {a, d, f, g, k, l}
 399 [3]: (000CA9) 110010101001 {a, d, f, h, k, l}
 400 [3]: (000D29) 110100101001 {a, d, f, i, k, l}
 401 [3]: (000E29) 111000101001 {a, d, f, j, k, l}
 402 [3]: (0001E6) 000111100110 {b, c, f, g, h, i}
 403 [3]: (0002E6) 001011100110 {b, c, f, g, h, j}
 404 [3]: (000366) 001101100110 {b, c, f, g, i, j}
 405 [3]: (0003A6) 001110100110 {b, c, f, h, i, j}
 406 [3]: (0004E6) 010011100110 {b, c, f, g, h, k}
 407 [3]: (000566) 010101100110 {b, c, f, g, i, k}
 408 [3]: (0005A6) 010110100110 {b, c, f, h, i, k}
 409 [3]: (000666) 011001100110 {b, c, f, g, j, k}
 410 [3]: (0006A6) 011010100110 {b, c, f, h, j, k}
 411 [3]: (000726) 011100100110 {b, c, f, i, j, k}
 412 [3]: (0008E6) 100011100110 {b, c, f, g, h, l}
 413 [3]: (000966) 100101100110 {b, c, f, g, i, l}
 414 [3]: (0009A6) 100110100110 {b, c, f, h, i, l}
 415 [3]: (000A66) 101001100110 {b, c, f, g, j, l}
 416 [3]: (000AA6) 101010100110 {b, c, f, h, j, l}
 417 [3]: (000B26) 101100100110 {b, c, f, i, j, l}
 418 [3]: (000C66) 110001100110 {b, c, f, g, k, l}
 419 [3]: (000CA6) 110010100110 {b, c, f, h, k, l}
 420 [3]: (000D26) 110100100110 {b, c, f, i, k, l}
 421 [3]: (000E26) 111000100110 {b, c, f, j, k, l}
 422 [3]: (0001E5) 000111100101 {a, c, f, g, h, i}
 423 [3]: (0002E5) 001011100101 {a, c, f, g, h, j}
 424 [3]: (000365) 001101100101 {a, c, f, g, i, j}
 425 [3]: (0003A5) 001110100101 {a, c, f, h, i, j}
 426 [3]: (0004E5) 010011100101 {a, c, f, g, h, k}
 427 [3]: (000565) 010101100101 {a, c, f, g, i, k}
 428 [3]: (0005A5) 010110100101 {a, c, f, h, i, k}
 429 [3]: (000665) 011001100101 {a, c, f, g, j, k}
 430 [3]: (0006A5) 011010100101 {a, c, f, h, j, k}
 431 [3]: (000725) 011100100101 {a, c, f, i, j, k}
 432 [3]: (0008E5) 100011100101 {a, c, f, g, h, l}
 433 [3]: (000965) 100101100101 {a, c, f, g, i, l}
 434 [3]: (0009A5) 100110100101 {a, c, f, h, i, l}
 435 [3]: (000A65) 101001100101 {a, c, f, g, j, l}
 436 [3]: (000AA5) 101010100101 {a, c, f, h, j, l}
 437 [3]: (000B25) 101100100101 {a, c, f, i, j, l}
 438 [3]: (000C65) 110001100101 {a, c, f, g, k, l}
 439 [3]: (000CA5) 110010100101 {a, c, f, h, k, l}
 440 [3]: (000D25) 110100100101 {a, c, f, i, k, l}
 441 [3]: (000E25) 111000100101 {a, c, f, j, k, l}
 442 [3]: (0001E3) 000111100011 {a, b, f, g, h, i}
 443 [3]: (0002E3) 001011100011 {a, b, f, g, h, j}
 444 [3]: (000363) 001101100011 {a, b, f, g, i, j}
 445 [3]: (0003A3) 001110100011 {a, b, f, h, i, j}
 446 [3]: (0004E3) 010011100011 {a, b, f, g, h, k}
 447 [3]: (000563) 010101100011 {a, b, f, g, i, k}
 448 [3]: (0005A3) 010110100011 {a, b, f, h, i, k}
 449 [3]: (000663) 011001100011 {a, b, f, g, j, k}
 450 [3]: (0006A3) 011010100011 {a, b, f, h, j, k}
 451 [3]: (000723) 011100100011 {a, b, f, i, j, k}
 452 [3]: (0008E3) 100011100011 {a, b, f, g, h, l}
 453 [3]: (000963) 100101100011 {a, b, f, g, i, l}
 454 [3]: (0009A3) 100110100011 {a, b, f, h, i, l}
 455 [3]: (000A63) 101001100011 {a, b, f, g, j, l}
 456 [3]: (000AA3) 101010100011 {a, b, f, h, j, l}
 457 [3]: (000B23) 101100100011 {a, b, f, i, j, l}
 458 [3]: (000C63) 110001100011 {a, b, f, g, k, l}
 459 [3]: (000CA3) 110010100011 {a, b, f, h, k, l}
 460 [3]: (000D23) 110100100011 {a, b, f, i, k, l}
 461 [3]: (000E23) 111000100011 {a, b, f, j, k, l}
 462 [3]: (0001DC) 000111011100 {c, d, e, g, h, i}
 463 [3]: (0002DC) 001011011100 {c, d, e, g, h, j}
 464 [3]: (00035C) 001101011100 {c, d, e, g, i, j}
 465 [3]: (00039C) 001110011100 {c, d, e, h, i, j}
 466 [3]: (0004DC) 010011011100 {c, d, e, g, h, k}
 467 [3]: (00055C) 010101011100 {c, d, e, g, i, k}
 468 [3]: (00059C) 010110011100 {c, d, e, h, i, k}
 469 [3]: (00065C) 011001011100 {c, d, e, g, j, k}
 470 [3]: (00069C) 011010011100 {c, d, e, h, j, k}
 471 [3]: (00071C) 011100011100 {c, d, e, i, j, k}
 472 [3]: (0008DC) 100011011100 {c, d, e, g, h, l}
 473 [3]: (00095C) 100101011100 {c, d, e, g, i, l}
 474 [3]: (00099C) 100110011100 {c, d, e, h, i, l}
 475 [3]: (000A5C) 101001011100 {c, d, e, g, j, l}
 476 [3]: (000A9C) 101010011100 {c, d, e, h, j, l}
 477 [3]: (000B1C) 101100011100 {c, d, e, i, j, l}
 478 [3]: (000C5C) 110001011100 {c, d, e, g, k, l}
 479 [3]: (000C9C) 110010011100 {c, d, e, h, k, l}
 480 [3]: (000D1C) 110100011100 {c, d, e, i, k, l}
 481 [3]: (000E1C) 111000011100 {c, d, e, j, k, l}
 482 [3]: (0001DA) 000111011010 {b, d, e, g, h, i}
 483 [3]: (0002DA) 001011011010 {b, d, e, g, h, j}
 484 [3]: (00035A) 001101011010 {b, d, e, g, i, j}
 485 [3]: (00039A) 001110011010 {b, d, e, h, i, j}
 486 [3]: (0004DA) 010011011010 {b, d, e, g, h, k}
 487 [3]: (00055A) 010101011010 {b, d, e, g, i, k}
 488 [3]: (00059A) 010110011010 {b, d, e, h, i, k}
 489 [3]: (00065A) 011001011010 {b, d, e, g, j, k}
 490 [3]: (00069A) 011010011010 {b, d, e, h, j, k}
 491 [3]: (00071A) 011100011010 {b, d, e, i, j, k}
 492 [3]: (0008DA) 100011011010 {b, d, e, g, h, l}
 493 [3]: (00095A) 100101011010 {b, d, e, g, i, l}
 494 [3]: (00099A) 100110011010 {b, d, e, h, i, l}
 495 [3]: (000A5A) 101001011010 {b, d, e, g, j, l}
 496 [3]: (000A9A) 101010011010 {b, d, e, h, j, l}
 497 [3]: (000B1A) 101100011010 {b, d, e, i, j, l}
 498 [3]: (000C5A) 110001011010 {b, d, e, g, k, l}
 499 [3]: (000C9A) 110010011010 {b, d, e, h, k, l}
 500 [3]: (000D1A) 110100011010 {b, d, e, i, k, l}
 501 [3]: (000E1A) 111000011010 {b, d, e, j, k, l}
 502 [3]: (0001D9) 000111011001 {a, d, e, g, h, i}
 503 [3]: (0002D9) 001011011001 {a, d, e, g, h, j}
 504 [3]: (000359) 001101011001 {a, d, e, g, i, j}
 505 [3]: (000399) 001110011001 {a, d, e, h, i, j}
 506 [3]: (0004D9) 010011011001 {a, d, e, g, h, k}
 507 [3]: (000559) 010101011001 {a, d, e, g, i, k}
 508 [3]: (000599) 010110011001 {a, d, e, h, i, k}
 509 [3]: (000659) 011001011001 {a, d, e, g, j, k}
 510 [3]: (000699) 011010011001 {a, d, e, h, j, k}
 511 [3]: (000719) 011100011001 {a, d, e, i, j, k}
 512 [3]: (0008D9) 100011011001 {a, d, e, g, h, l}
 513 [3]: (000959) 100101011001 {a, d, e, g, i, l}
 514 [3]: (000999) 100110011001 {a, d, e, h, i, l}
 515 [3]: (000A59) 101001011001 {a, d, e, g, j, l}
 516 [3]: (000A99) 101010011001 {a, d, e, h, j, l}
 517 [3]: (000B19) 101100011001 {a, d, e, i, j, l}
 518 [3]: (000C59) 110001011001 {a, d, e, g, k, l}
 519 [3]: (000C99) 110010011001 {a, d, e, h, k, l}
 520 [3]: (000D19) 110100011001 {a, d, e, i, k, l}
 521 [3]: (000E19) 111000011001 {a, d, e, j, k, l}
 522 [3]: (0001D6) 000111010110 {b, c, e, g, h, i}
 523 [3]: (0002D6) 001011010110 {b, c, e, g, h, j}
 524 [3]: (000356) 001101010110 {b, c, e, g, i, j}
 525 [3]: (000396) 001110010110 {b, c, e, h, i, j}
 526 [3]: (0004D6) 010011010110 {b, c, e, g, h, k}
 527 [3]: (000556) 010101010110 {b, c, e, g, i, k}
 528 [3]: (000596) 010110010110 {b, c, e, h, i, k}
 529 [3]: (000656) 011001010110 {b, c, e, g, j, k}
 530 [3]: (000696) 011010010110 {b, c, e, h, j, k}
 531 [3]: (000716) 011100010110 {b, c, e, i, j, k}
 532 [3]: (0008D6) 100011010110 {b, c, e, g, h, l}
 533 [3]: (000956) 100101010110 {b, c, e, g, i, l}
 534 [3]: (000996) 100110010110 {b, c, e, h, i, l}
 535 [3]: (000A56) 101001010110 {b, c, e, g, j, l}
 536 [3]: (000A96) 101010010110 {b, c, e, h, j, l}
 537 [3]: (000B16) 101100010110 {b, c, e, i, j, l}
 538 [3]: (000C56) 110001010110 {b, c, e, g, k, l}
 539 [3]: (000C96) 110010010110 {b, c, e, h, k, l}
 540 [3]: (000D16) 110100010110 {b, c, e, i, k, l}
 541 [3]: (000E16) 111000010110 {b, c, e, j, k, l}
 542 [3]: (0001D5) 000111010101 {a, c, e, g, h, i}
 543 [3]: (0002D5) 001011010101 {a, c, e, g, h, j}
 544 [3]: (000355) 001101010101 {a, c, e, g, i, j}
 545 [3]: (000395) 001110010101 {a, c, e, h, i, j}
 546 [3]: (0004D5) 010011010101 {a, c, e, g, h, k}
 547 [3]: (000555) 010101010101 {a, c, e, g, i, k}
 548 [3]: (000595) 010110010101 {a, c, e, h, i, k}
 549 [3]: (000655) 011001010101 {a, c, e, g, j, k}
 550 [3]: (000695) 011010010101 {a, c, e, h, j, k}
 551 [3]: (000715) 011100010101 {a, c, e, i, j, k}
 552 [3]: (0008D5) 100011010101 {a, c, e, g, h, l}
 553 [3]: (000955) 100101010101 {a, c, e, g, i, l}
 554 [3]: (000995) 100110010101 {a, c, e, h, i, l}
 555 [3]: (000A55) 101001010101 {a, c, e, g, j, l}
 556 [3]: (000A95) 101010010101 {a, c, e, h, j, l}
 557 [3]: (000B15) 101100010101 {a, c, e, i, j, l}
 558 [3]: (000C55) 110001010101 {a, c, e, g, k, l}
 559 [3]: (000C95) 110010010101 {a, c, e, h, k, l}
 560 [3]: (000D15) 110100010101 {a, c, e, i, k, l}
 561 [3]: (000E15) 111000010101 {a, c, e, j, k, l}
 562 [3]: (0001D3) 000111010011 {a, b, e, g, h, i}
 563 [3]: (0002D3) 001011010011 {a, b, e, g, h, j}
 564 [3]: (000353) 001101010011 {a, b, e, g, i, j}
 565 [3]: (000393) 001110010011 {a, b, e, h, i, j}
 566 [3]: (0004D3) 010011010011 {a, b, e, g, h, k}
 567 [3]: (000553) 010101010011 {a, b, e, g, i, k}
 568 [3]: (000593) 010110010011 {a, b, e, h, i, k}
 569 [3]: (000653) 011001010011 {a, b, e, g, j, k}
 570 [3]: (000693) 011010010011 {a, b, e, h, j, k}
 571 [3]: (000713) 011100010011 {a, b, e, i, j, k}
 572 [3]: (0008D3) 100011010011 {a, b, e, g, h, l}
 573 [3]: (000953) 100101010011 {a, b, e, g, i, l}
 574 [3]: (000993) 100110010011 {a, b, e, h, i, l}
 575 [3]: (000A53) 101001010011 {a, b, e, g, j, l}
 576 [3]: (000A93) 101010010011 {a, b, e, h, j, l}
 577 [3]: (000B13) 101100010011 {a, b, e, i, j, l}
 578 [3]: (000C53) 110001010011 {a, b, e, g, k, l}
 579 [3]: (000C93) 110010010011 {a, b, e, h, k, l}
 580 [3]: (000D13) 110100010011 {a, b, e, i, k, l}
 581 [3]: (000E13) 111000010011 {a, b, e, j, k, l}
 582 [3]: (0001CE) 000111001110 {b, c, d, g, h, i}
 583 [3]: (0002CE) 001011001110 {b, c, d, g, h, j}
 584 [3]: (00034E) 001101001110 {b, c, d, g, i, j}
 585 [3]: (00038E) 001110001110 {b, c, d, h, i, j}
 586 [3]: (0004CE) 010011001110 {b, c, d, g, h, k}
 587 [3]: (00054E) 010101001110 {b, c, d, g, i, k}
 588 [3]: (00058E) 010110001110 {b, c, d, h, i, k}
 589 [3]: (00064E) 011001001110 {b, c, d, g, j, k}
 590 [3]: (00068E) 011010001110 {b, c, d, h, j, k}
 591 [3]: (00070E) 011100001110 {b, c, d, i, j, k}
 592 [3]: (0008CE) 100011001110 {b, c, d, g, h, l}
 593 [3]: (00094E) 100101001110 {b, c, d, g, i, l}
 594 [3]: (00098E) 100110001110 {b, c, d, h, i, l}
 595 [3]: (000A4E) 101001001110 {b, c, d, g, j, l}
 596 [3]: (000A8E) 101010001110 {b, c, d, h, j, l}
 597 [3]: (000B0E) 101100001110 {b, c, d, i, j, l}
 598 [3]: (000C4E) 110001001110 {b, c, d, g, k, l}
 599 [3]: (000C8E) 110010001110 {b, c, d, h, k, l}
 600 [3]: (000D0E) 110100001110 {b, c, d, i, k, l}
 601 [3]: (000E0E) 111000001110 {b, c, d, j, k, l}
 602 [3]: (0001CD) 000111001101 {a, c, d, g, h, i}
 603 [3]: (0002CD) 001011001101 {a, c, d, g, h, j}
 604 [3]: (00034D) 001101001101 {a, c, d, g, i, j}
 605 [3]: (00038D) 001110001101 {a, c, d, h, i, j}
 606 [3]: (0004CD) 010011001101 {a, c, d, g, h, k}
 607 [3]: (00054D) 010101001101 {a, c, d, g, i, k}
 608 [3]: (00058D) 010110001101 {a, c, d, h, i, k}
 609 [3]: (00064D) 011001001101 {a, c, d, g, j, k}
 610 [3]: (00068D) 011010001101 {a, c, d, h, j, k}
 611 [3]: (00070D) 011100001101 {a, c, d, i, j, k}
 612 [3]: (0008CD) 100011001101 {a, c, d, g, h, l}
 613 [3]: (00094D) 100101001101 {a, c, d, g, i, l}
 614 [3]: (00098D) 100110001101 {a, c, d, h, i, l}
 615 [3]: (000A4D) 101001001101 {a, c, d, g, j, l}
 616 [3]: (000A8D) 101010001101 {a, c, d, h, j, l}
 617 [3]: (000B0D) 101100001101 {a, c, d, i, j, l}
 618 [3]: (000C4D) 110001001101 {a, c, d, g, k, l}
 619 [3]: (000C8D) 110010001101 {a, c, d, h, k, l}
 620 [3]: (000D0D) 110100001101 {a, c, d, i, k, l}
 621 [3]: (000E0D) 111000001101 {a, c, d, j, k, l}
 622 [3]: (0001CB) 000111001011 {a, b, d, g, h, i}
 623 [3]: (0002CB) 001011001011 {a, b, d, g, h, j}
 624 [3]: (00034B) 001101001011 {a, b, d, g, i, j}
 625 [3]: (00038B) 001110001011 {a, b, d, h, i, j}
 626 [3]: (0004CB) 010011001011 {a, b, d, g, h, k}
 627 [3]: (00054B) 010101001011 {a, b, d, g, i, k}
 628 [3]: (00058B) 010110001011 {a, b, d, h, i, k}
 629 [3]: (00064B) 011001001011 {a, b, d, g, j, k}
 630 [3]: (00068B) 011010001011 {a, b, d, h, j, k}
 631 [3]: (00070B) 011100001011 {a, b, d, i, j, k}
 632 [3]: (0008CB) 100011001011 {a, b, d, g, h, l}
 633 [3]: (00094B) 100101001011 {a, b, d, g, i, l}
 634 [3]: (00098B) 100110001011 {a, b, d, h, i, l}
 635 [3]: (000A4B) 101001001011 {a, b, d, g, j, l}
 636 [3]: (000A8B) 101010001011 {a, b, d, h, j, l}
 637 [3]: (000B0B) 101100001011 {a, b, d, i, j, l}
 638 [3]: (000C4B) 110001001011 {a, b, d, g, k, l}
 639 [3]: (000C8B) 110010001011 {a, b, d, h, k, l}
 640 [3]: (000D0B) 110100001011 {a, b, d, i, k, l}
 641 [3]: (000E0B) 111000001011 {a, b, d, j, k, l}
 642 [3]: (0001C7) 000111000111 {a, b, c, g, h, i}
 643 [3]: (0002C7) 001011000111 {a, b, c, g, h, j}
 644 [3]: (000347) 001101000111 {a, b, c, g, i, j}
 645 [3]: (000387) 001110000111 {a, b, c, h, i, j}
 646 [3]: (0004C7) 010011000111 {a, b, c, g, h, k}
 647 [3]: (000547) 010101000111 {a, b, c, g, i, k}
 648 [3]: (000587) 010110000111 {a, b, c, h, i, k}
 649 [3]: (000647) 011001000111 {a, b, c, g, j, k}
 650 [3]: (000687) 011010000111 {a, b, c, h, j, k}
 651 [3]: (000707) 011100000111 {a, b, c, i, j, k}
 652 [3]: (0008C7) 100011000111 {a, b, c, g, h, l}
 653 [3]: (000947) 100101000111 {a, b, c, g, i, l}
 654 [3]: (000987) 100110000111 {a, b, c, h, i, l}
 655 [3]: (000A47) 101001000111 {a, b, c, g, j, l}
 656 [3]: (000A87) 101010000111 {a, b, c, h, j, l}
 657 [3]: (000B07) 101100000111 {a, b, c, i, j, l}
 658 [3]: (000C47) 110001000111 {a, b, c, g, k, l}
 659 [3]: (000C87) 110010000111 {a, b, c, h, k, l}
 660 [3]: (000D07) 110100000111 {a, b, c, i, k, l}
 661 [3]: (000E07) 111000000111 {a, b, c, j, k, l}

=== d = 4 ===
 662 [4]: (0003F0) 001111110000 {e, f, g, h, i, j}
 663 [4]: (0005F0) 010111110000 {e, f, g, h, i, k}
 664 [4]: (0006F0) 011011110000 {e, f, g, h, j, k}
 665 [4]: (000770) 011101110000 {e, f, g, i, j, k}
 666 [4]: (0007B0) 011110110000 {e, f, h, i, j, k}
 667 [4]: (0009F0) 100111110000 {e, f, g, h, i, l}
 668 [4]: (000AF0) 101011110000 {e, f, g, h, j, l}
 669 [4]: (000B70) 101101110000 {e, f, g, i, j, l}
 670 [4]: (000BB0) 101110110000 {e, f, h, i, j, l}
 671 [4]: (000CF0) 110011110000 {e, f, g, h, k, l}
 672 [4]: (000D70) 110101110000 {e, f, g, i, k, l}
 673 [4]: (000DB0) 110110110000 {e, f, h, i, k, l}
 674 [4]: (000E70) 111001110000 {e, f, g, j, k, l}
 675 [4]: (000EB0) 111010110000 {e, f, h, j, k, l}
 676 [4]: (000F30) 111100110000 {e, f, i, j, k, l}
 677 [4]: (0003E8) 001111101000 {d, f, g, h, i, j}
 678 [4]: (0005E8) 010111101000 {d, f, g, h, i, k}
 679 [4]: (0006E8) 011011101000 {d, f, g, h, j, k}
 680 [4]: (000768) 011101101000 {d, f, g, i, j, k}
 681 [4]: (0007A8) 011110101000 {d, f, h, i, j, k}
 682 [4]: (0009E8) 100111101000 {d, f, g, h, i, l}
 683 [4]: (000AE8) 101011101000 {d, f, g, h, j, l}
 684 [4]: (000B68) 101101101000 {d, f, g, i, j, l}
 685 [4]: (000BA8) 101110101000 {d, f, h, i, j, l}
 686 [4]: (000CE8) 110011101000 {d, f, g, h, k, l}
 687 [4]: (000D68) 110101101000 {d, f, g, i, k, l}
 688 [4]: (000DA8) 110110101000 {d, f, h, i, k, l}
 689 [4]: (000E68) 111001101000 {d, f, g, j, k, l}
 690 [4]: (000EA8) 111010101000 {d, f, h, j, k, l}
 691 [4]: (000F28) 111100101000 {d, f, i, j, k, l}
 692 [4]: (0003E4) 001111100100 {c, f, g, h, i, j}
 693 [4]: (0005E4) 010111100100 {c, f, g, h, i, k}
 694 [4]: (0006E4) 011011100100 {c, f, g, h, j, k}
 695 [4]: (000764) 011101100100 {c, f, g, i, j, k}
 696 [4]: (0007A4) 011110100100 {c, f, h, i, j, k}
 697 [4]: (0009E4) 100111100100 {c, f, g, h, i, l}
 698 [4]: (000AE4) 101011100100 {c, f, g, h, j, l}
 699 [4]: (000B64) 101101100100 {c, f, g, i, j, l}
 700 [4]: (000BA4) 101110100100 {c, f, h, i, j, l}
 701 [4]: (000CE4) 110011100100 {c, f, g, h, k, l}
 702 [4]: (000D64) 110101100100 {c, f, g, i, k, l}
 703 [4]: (000DA4) 110110100100 {c, f, h, i, k, l}
 704 [4]: (000E64) 111001100100 {c, f, g, j, k, l}
 705 [4]: (000EA4) 111010100100 {c, f, h, j, k, l}
 706 [4]: (000F24) 111100100100 {c, f, i, j, k, l}
 707 [4]: (0003E2) 001111100010 {b, f, g, h, i, j}
 708 [4]: (0005E2) 010111100010 {b, f, g, h, i, k}
 709 [4]: (0006E2) 011011100010 {b, f, g, h, j, k}
 710 [4]: (000762) 011101100010 {b, f, g, i, j, k}
 711 [4]: (0007A2) 011110100010 {b, f, h, i, j, k}
 712 [4]: (0009E2) 100111100010 {b, f, g, h, i, l}
 713 [4]: (000AE2) 101011100010 {b, f, g, h, j, l}
 714 [4]: (000B62) 101101100010 {b, f, g, i, j, l}
 715 [4]: (000BA2) 101110100010 {b, f, h, i, j, l}
 716 [4]: (000CE2) 110011100010 {b, f, g, h, k, l}
 717 [4]: (000D62) 110101100010 {b, f, g, i, k, l}
 718 [4]: (000DA2) 110110100010 {b, f, h, i, k, l}
 719 [4]: (000E62) 111001100010 {b, f, g, j, k, l}
 720 [4]: (000EA2) 111010100010 {b, f, h, j, k, l}
 721 [4]: (000F22) 111100100010 {b, f, i, j, k, l}
 722 [4]: (0003E1) 001111100001 {a, f, g, h, i, j}
 723 [4]: (0005E1) 010111100001 {a, f, g, h, i, k}
 724 [4]: (0006E1) 011011100001 {a, f, g, h, j, k}
 725 [4]: (000761) 011101100001 {a, f, g, i, j, k}
 726 [4]: (0007A1) 011110100001 {a, f, h, i, j, k}
 727 [4]: (0009E1) 100111100001 {a, f, g, h, i, l}
 728 [4]: (000AE1) 101011100001 {a, f, g, h, j, l}
 729 [4]: (000B61) 101101100001 {a, f, g, i, j, l}
 730 [4]: (000BA1) 101110100001 {a, f, h, i, j, l}
 731 [4]: (000CE1) 110011100001 {a, f, g, h, k, l}
 732 [4]: (000D61) 110101100001 {a, f, g, i, k, l}
 733 [4]: (000DA1) 110110100001 {a, f, h, i, k, l}
 734 [4]: (000E61) 111001100001 {a, f, g, j, k, l}
 735 [4]: (000EA1) 111010100001 {a, f, h, j, k, l}
 736 [4]: (000F21) 111100100001 {a, f, i, j, k, l}
 737 [4]: (0003D8) 001111011000 {d, e, g, h, i, j}
 738 [4]: (0005D8) 010111011000 {d, e, g, h, i, k}
 739 [4]: (0006D8) 011011011000 {d, e, g, h, j, k}
 740 [4]: (000758) 011101011000 {d, e, g, i, j, k}
 741 [4]: (000798) 011110011000 {d, e, h, i, j, k}
 742 [4]: (0009D8) 100111011000 {d, e, g, h, i, l}
 743 [4]: (000AD8) 101011011000 {d, e, g, h, j, l}
 744 [4]: (000B58) 101101011000 {d, e, g, i, j, l}
 745 [4]: (000B98) 101110011000 {d, e, h, i, j, l}
 746 [4]: (000CD8) 110011011000 {d, e, g, h, k, l}
 747 [4]: (000D58) 110101011000 {d, e, g, i, k, l}
 748 [4]: (000D98) 110110011000 {d, e, h, i, k, l}
 749 [4]: (000E58) 111001011000 {d, e, g, j, k, l}
 750 [4]: (000E98) 111010011000 {d, e, h, j, k, l}
 751 [4]: (000F18) 111100011000 {d, e, i, j, k, l}
 752 [4]: (0003D4) 001111010100 {c, e, g, h, i, j}
 753 [4]: (0005D4) 010111010100 {c, e, g, h, i, k}
 754 [4]: (0006D4) 011011010100 {c, e, g, h, j, k}
 755 [4]: (000754) 011101010100 {c, e, g, i, j, k}
 756 [4]: (000794) 011110010100 {c, e, h, i, j, k}
 757 [4]: (0009D4) 100111010100 {c, e, g, h, i, l}
 758 [4]: (000AD4) 101011010100 {c, e, g, h, j, l}
 759 [4]: (000B54) 101101010100 {c, e, g, i, j, l}
 760 [4]: (000B94) 101110010100 {c, e, h, i, j, l}
 761 [4]: (000CD4) 110011010100 {c, e, g, h, k, l}
 762 [4]: (000D54) 110101010100 {c, e, g, i, k, l}
 763 [4]: (000D94) 110110010100 {c, e, h, i, k, l}
 764 [4]: (000E54) 111001010100 {c, e, g, j, k, l}
 765 [4]: (000E94) 111010010100 {c, e, h, j, k, l}
 766 [4]: (000F14) 111100010100 {c, e, i, j, k, l}
 767 [4]: (0003D2) 001111010010 {b, e, g, h, i, j}
 768 [4]: (0005D2) 010111010010 {b, e, g, h, i, k}
 769 [4]: (0006D2) 011011010010 {b, e, g, h, j, k}
 770 [4]: (000752) 011101010010 {b, e, g, i, j, k}
 771 [4]: (000792) 011110010010 {b, e, h, i, j, k}
 772 [4]: (0009D2) 100111010010 {b, e, g, h, i, l}
 773 [4]: (000AD2) 101011010010 {b, e, g, h, j, l}
 774 [4]: (000B52) 101101010010 {b, e, g, i, j, l}
 775 [4]: (000B92) 101110010010 {b, e, h, i, j, l}
 776 [4]: (000CD2) 110011010010 {b, e, g, h, k, l}
 777 [4]: (000D52) 110101010010 {b, e, g, i, k, l}
 778 [4]: (000D92) 110110010010 {b, e, h, i, k, l}
 779 [4]: (000E52) 111001010010 {b, e, g, j, k, l}
 780 [4]: (000E92) 111010010010 {b, e, h, j, k, l}
 781 [4]: (000F12) 111100010010 {b, e, i, j, k, l}
 782 [4]: (0003D1) 001111010001 {a, e, g, h, i, j}
 783 [4]: (0005D1) 010111010001 {a, e, g, h, i, k}
 784 [4]: (0006D1) 011011010001 {a, e, g, h, j, k}
 785 [4]: (000751) 011101010001 {a, e, g, i, j, k}
 786 [4]: (000791) 011110010001 {a, e, h, i, j, k}
 787 [4]: (0009D1) 100111010001 {a, e, g, h, i, l}
 788 [4]: (000AD1) 101011010001 {a, e, g, h, j, l}
 789 [4]: (000B51) 101101010001 {a, e, g, i, j, l}
 790 [4]: (000B91) 101110010001 {a, e, h, i, j, l}
 791 [4]: (000CD1) 110011010001 {a, e, g, h, k, l}
 792 [4]: (000D51) 110101010001 {a, e, g, i, k, l}
 793 [4]: (000D91) 110110010001 {a, e, h, i, k, l}
 794 [4]: (000E51) 111001010001 {a, e, g, j, k, l}
 795 [4]: (000E91) 111010010001 {a, e, h, j, k, l}
 796 [4]: (000F11) 111100010001 {a, e, i, j, k, l}
 797 [4]: (0003CC) 001111001100 {c, d, g, h, i, j}
 798 [4]: (0005CC) 010111001100 {c, d, g, h, i, k}
 799 [4]: (0006CC) 011011001100 {c, d, g, h, j, k}
 800 [4]: (00074C) 011101001100 {c, d, g, i, j, k}
 801 [4]: (00078C) 011110001100 {c, d, h, i, j, k}
 802 [4]: (0009CC) 100111001100 {c, d, g, h, i, l}
 803 [4]: (000ACC) 101011001100 {c, d, g, h, j, l}
 804 [4]: (000B4C) 101101001100 {c, d, g, i, j, l}
 805 [4]: (000B8C) 101110001100 {c, d, h, i, j, l}
 806 [4]: (000CCC) 110011001100 {c, d, g, h, k, l}
 807 [4]: (000D4C) 110101001100 {c, d, g, i, k, l}
 808 [4]: (000D8C) 110110001100 {c, d, h, i, k, l}
 809 [4]: (000E4C) 111001001100 {c, d, g, j, k, l}
 810 [4]: (000E8C) 111010001100 {c, d, h, j, k, l}
 811 [4]: (000F0C) 111100001100 {c, d, i, j, k, l}
 812 [4]: (0003CA) 001111001010 {b, d, g, h, i, j}
 813 [4]: (0005CA) 010111001010 {b, d, g, h, i, k}
 814 [4]: (0006CA) 011011001010 {b, d, g, h, j, k}
 815 [4]: (00074A) 011101001010 {b, d, g, i, j, k}
 816 [4]: (00078A) 011110001010 {b, d, h, i, j, k}
 817 [4]: (0009CA) 100111001010 {b, d, g, h, i, l}
 818 [4]: (000ACA) 101011001010 {b, d, g, h, j, l}
 819 [4]: (000B4A) 101101001010 {b, d, g, i, j, l}
 820 [4]: (000B8A) 101110001010 {b, d, h, i, j, l}
