a,b,c,87,1247
0,1,20
1,2,21
2,3,22
3,4,23
4,5,24
5,6,25
6,7,26
7,8,27
8,9,28
9,10,29
10,11,30
11,12,31
12,13,32
13,14,33
14,15,34
15,16,35
16,17,36
17,18,37
18,19,38
19,20,39
20,21,40
21,22,41
22,23,42
23,24,43
24,25,44
25,26,45
26,27,46
27,28,47
28,29,48
29,30,49
30,31,50
31,32,51
32,33,52
33,34,53
34,35,54
35,36,55
36,37,56
37,38,57
38,39,58
39,40,59
40,41,60
41,42,61
42,43,62
43,44,63
44,45,64
45,46,65
46,47,66
47,48,67
48,49,68
49,50,69
50,51,70
51,52,71
52,53,72
53,54,73
54,55,74
55,56,75
56,57,76
57,58,77
58,59,78
59,60,79
60,61,80
61,62,81
62,63,82
63,64,83
64,65,84
65,66,85
66,67,86
67,68,0
68,69,1
69,70,2
70,71,3
71,72,4
72,73,5
73,74,6
74,75,7
75,76,8
76,77,9
77,78,10
78,79,11
79,80,12
80,81,13
81,82,14
82,83,15
83,84,16
84,85,17
85,86,18
86,0,19
0,2,40
1,3,41
2,4,42
3,5,43
4,6,44
5,7,45
6,8,46
7,9,47
8,10,48
9,11,49
10,12,50
11,13,51
12,14,52
13,15,53
14,16,54
15,17,55
16,18,56
17,19,57
18,20,58
19,21,59
20,22,60
21,23,61
22,24,62
23,25,63
24,26,64
25,27,65
26,28,66
27,29,67
28,30,68
29,31,69
30,32,70
31,33,71
32,34,72
33,35,73
34,36,74
35,37,75
36,38,76
37,39,77
38,40,78
39,41,79
40,42,80
41,43,81
42,44,82
43,45,83
44,46,84
45,47,85
46,48,86
47,49,0
48,50,1
49,51,2
50,52,3
51,53,4
52,54,5
53,55,6
54,56,7
55,57,8
56,58,9
57,59,10
58,60,11
59,61,12
60,62,13
61,63,14
62,64,15
63,65,16
64,66,17
65,67,18
66,68,19
67,69,20
68,70,21
69,71,22
70,72,23
71,73,24
72,74,25
73,75,26
74,76,27
75,77,28
76,78,29
77,79,30
78,80,31
79,81,32
80,82,33
81,83,34
82,84,35
83,85,36
84,86,37
85,0,38
86,1,39
0,3,30
1,4,31
2,5,32
3,6,33
4,7,34
5,8,35
6,9,36
7,10,37
8,11,38
9,12,39
10,13,40
11,14,41
12,15,42
13,16,43
14,17,44
15,18,45
16,19,46
17,20,47
18,21,48
19,22,49
20,23,50
21,24,51
22,25,52
23,26,53
24,27,54
25,28,55
26,29,56
27,30,57
28,31,58
29,32,59
30,33,60
31,34,61
32,35,62
33,36,63
34,37,64
35,38,65
36,39,66
37,40,67
38,41,68
39,42,69
40,43,70
41,44,71
42,45,72
43,46,73
44,47,74
45,48,75
46,49,76
47,50,77
48,51,78
49,52,79
50,53,80
51,54,81
52,55,82
53,56,83
54,57,84
55,58,85
56,59,86
57,60,0
58,61,1
59,62,2
60,63,3
61,64,4
62,65,5
63,66,6
64,67,7
65,68,8
66,69,9
67,70,10
68,71,11
69,72,12
70,73,13
71,74,14
72,75,15
73,76,16
74,77,17
75,78,18
76,79,19
77,80,20
78,81,21
79,82,22
80,83,23
81,84,24
82,85,25
83,86,26
84,0,27
85,1,28
86,2,29
0,4,22
1,5,23
2,6,24
3,7,25
4,8,26
5,9,27
6,10,28
7,11,29
8,12,30
9,13,31
10,14,32
11,15,33
12,16,34
13,17,35
14,18,36
15,19,37
16,20,38
17,21,39
18,22,40
19,23,41
20,24,42
21,25,43
22,26,44
23,27,45
24,28,46
25,29,47
26,30,48
27,31,49
28,32,50
29,33,51
30,34,52
31,35,53
32,36,54
33,37,55
34,38,56
35,39,57
36,40,58
37,41,59
38,42,60
39,43,61
40,44,62
41,45,63
42,46,64
43,47,65
44,48,66
45,49,67
46,50,68
47,51,69
48,52,70
49,53,71
50,54,72
51,55,73
52,56,74
53,57,75
54,58,76
55,59,77
56,60,78
57,61,79
58,62,80
59,63,81
60,64,82
61,65,83
62,66,84
63,67,85
64,68,86
65,69,0
66,70,1
67,71,2
68,72,3
69,73,4
70,74,5
71,75,6
72,76,7
73,77,8
74,78,9
75,79,10
76,80,11
77,81,12
78,82,13
79,83,14
80,84,15
81,85,16
82,86,17
83,0,18
84,1,19
85,2,20
86,3,21
0,5,42
1,6,43
2,7,44
3,8,45
4,9,46
5,10,47
6,11,48
7,12,49
8,13,50
9,14,51
10,15,52
11,16,53
12,17,54
13,18,55
14,19,56
15,20,57
16,21,58
17,22,59
18,23,60
19,24,61
20,25,62
21,26,63
22,27,64
23,28,65
24,29,66
25,30,67
26,31,68
27,32,69
28,33,70
29,34,71
30,35,72
31,36,73
32,37,74
33,38,75
34,39,76
35,40,77
36,41,78
37,42,79
38,43,80
39,44,81
40,45,82
41,46,83
42,47,84
43,48,85
44,49,86
45,50,0
46,51,1
47,52,2
48,53,3
49,54,4
50,55,5
51,56,6
52,57,7
53,58,8
54,59,9
55,60,10
56,61,11
57,62,12
58,63,13
59,64,14
60,65,15
61,66,16
62,67,17
63,68,18
64,69,19
65,70,20
66,71,21
67,72,22
68,73,23
69,74,24
70,75,25
71,76,26
72,77,27
73,78,28
74,79,29
75,80,30
76,81,31
77,82,32
78,83,33
79,84,34
80,85,35
81,86,36
82,0,37
83,1,38
84,2,39
85,3,40
86,4,41
0,6,31
1,7,32
2,8,33
3,9,34
4,10,35
5,11,36
6,12,37
7,13,38
8,14,39
9,15,40
10,16,41
11,17,42
12,18,43
13,19,44
14,20,45
15,21,46
16,22,47
17,23,48
18,24,49
19,25,50
20,26,51
21,27,52
22,28,53
23,29,54
24,30,55
25,31,56
26,32,57
27,33,58
28,34,59
29,35,60
30,36,61
31,37,62
32,38,63
33,39,64
34,40,65
35,41,66
36,42,67
37,43,68
38,44,69
39,45,70
40,46,71
41,47,72
42,48,73
43,49,74
44,50,75
45,51,76
46,52,77
47,53,78
48,54,79
49,55,80
50,56,81
51,57,82
52,58,83
53,59,84
54,60,85
55,61,86
56,62,0
57,63,1
58,64,2
59,65,3
60,66,4
61,67,5
62,68,6
63,69,7
64,70,8
65,71,9
66,72,10
67,73,11
68,74,12
69,75,13
70,76,14
71,77,15
72,78,16
73,79,17
