a,b,c,79,1027
0,13,31
1,14,32
2,15,33
3,16,34
4,17,35
5,18,36
6,19,37
7,20,38
8,21,39
9,22,40
10,23,41
11,24,42
12,25,43
13,26,44
14,27,45
15,28,46
16,29,47
17,30,48
18,31,49
19,32,50
20,33,51
21,34,52
22,35,53
23,36,54
24,37,55
25,38,56
26,39,57
27,40,58
28,41,59
29,42,60
30,43,61
31,44,62
32,45,63
33,46,64
34,47,65
35,48,66
36,49,67
37,50,68
38,51,69
39,52,70
40,53,71
41,54,72
42,55,73
43,56,74
44,57,75
45,58,76
46,59,77
47,60,78
48,61,0
49,62,1
50,63,2
51,64,3
52,65,4
53,66,5
54,67,6
55,68,7
56,69,8
57,70,9
58,71,10
59,72,11
60,73,12
61,74,13
62,75,14
63,76,15
64,77,16
65,78,17
66,0,18
67,1,19
68,2,20
69,3,21
70,4,22
71,5,23
72,6,24
73,7,25
74,8,26
75,9,27
76,10,28
77,11,29
78,12,30
0,1,36
1,2,37
2,3,38
3,4,39
4,5,40
5,6,41
6,7,42
7,8,43
8,9,44
9,10,45
10,11,46
11,12,47
12,13,48
13,14,49
14,15,50
15,16,51
16,17,52
17,18,53
18,19,54
19,20,55
20,21,56
21,22,57
22,23,58
23,24,59
24,25,60
25,26,61
26,27,62
27,28,63
28,29,64
29,30,65
30,31,66
31,32,67
32,33,68
33,34,69
34,35,70
35,36,71
36,37,72
37,38,73
38,39,74
39,40,75
40,41,76
41,42,77
42,43,78
43,44,0
44,45,1
45,46,2
46,47,3
47,48,4
48,49,5
49,50,6
50,51,7
51,52,8
52,53,9
53,54,10
54,55,11
55,56,12
56,57,13
57,58,14
58,59,15
59,60,16
60,61,17
61,62,18
62,63,19
63,64,20
64,65,21
65,66,22
66,67,23
67,68,24
68,69,25
69,70,26
70,71,27
71,72,28
72,73,29
73,74,30
74,75,31
75,76,32
76,77,33
77,78,34
78,0,35
0,2,27
1,3,28
2,4,29
3,5,30
4,6,31
5,7,32
6,8,33
7,9,34
8,10,35
9,11,36
10,12,37
11,13,38
12,14,39
13,15,40
14,16,41
15,17,42
16,18,43
17,19,44
18,20,45
19,21,46
20,22,47
21,23,48
22,24,49
23,25,50
24,26,51
