a,b,c,85,1190
0,14,47
1,15,48
2,16,49
3,17,50
4,18,51
5,19,52
6,20,53
7,21,54
8,22,55
9,23,56
10,24,57
11,25,58
12,26,59
13,27,60
14,28,61
15,29,62
16,30,63
17,31,64
18,32,65
19,33,66
20,34,67
21,35,68
22,36,69
23,37,70
24,38,71
25,39,72
26,40,73
27,41,74
28,42,75
29,43,76
30,44,77
31,45,78
32,46,79
33,47,80
34,48,81
35,49,82
36,50,83
37,51,84
38,52,0
39,53,1
40,54,2
41,55,3
42,56,4
43,57,5
44,58,6
45,59,7
46,60,8
47,61,9
48,62,10
49,63,11
50,64,12
51,65,13
52,66,14
53,67,15
54,68,16
55,69,17
56,70,18
57,71,19
58,72,20
59,73,21
60,74,22
61,75,23
62,76,24
63,77,25
64,78,26
65,79,27
66,80,28
67,81,29
68,82,30
69,83,31
70,84,32
71,0,33
72,1,34
73,2,35
74,3,36
75,4,37
76,5,38
77,6,39
78,7,40
79,8,41
80,9,42
81,10,43
82,11,44
83,12,45
84,13,46
0,2,29
1,3,30
2,4,31
3,5,32
4,6,33
5,7,34
6,8,35
7,9,36
8,10,37
9,11,38
10,12,39
11,13,40
12,14,41
13,15,42
14,16,43
15,17,44
16,18,45
17,19,46
18,20,47
19,21,48
20,22,49
21,23,50
22,24,51
23,25,52
24,26,53
25,27,54
26,28,55
27,29,56
28,30,57
29,31,58
30,32,59
31,33,60
32,34,61
33,35,62
34,36,63
35,37,64
36,38,65
37,39,66
38,40,67
39,41,68
40,42,69
41,43,70
42,44,71
43,45,72
44,46,73
45,47,74
46,48,75
47,49,76
48,50,77
49,51,78
50,52,79
51,53,80
52,54,81
53,55,82
54,56,83
55,57,84
56,58,0
57,59,1
58,60,2
59,61,3
60,62,4
61,63,5
62,64,6
63,65,7
64,66,8
65,67,9
66,68,10
67,69,11
68,70,12
69,71,13
70,72,14
71,73,15
72,74,16
73,75,17
74,76,18
75,77,19
76,78,20
77,79,21
78,80,22
79,81,23
80,82,24
81,83,25
82,84,26
83,0,27
84,1,28
0,3,40
1,4,41
2,5,42
3,6,43
4,7,44
5,8,45
6,9,46
7,10,47
8,11,48
9,12,49
10,13,50
11,14,51
12,15,52
13,16,53
14,17,54
15,18,55
16,19,56
17,20,57
18,21,58
19,22,59
20,23,60
21,24,61
22,25,62
23,26,63
24,27,64
25,28,65
26,29,66
27,30,67
28,31,68
29,32,69
30,33,70
31,34,71
32,35,72
33,36,73
34,37,74
35,38,75
36,39,76
37,40,77
38,41,78
39,42,79
40,43,80
41,44,81
42,45,82
43,46,83
44,47,84
45,48,0
46,49,1
47,50,2
48,51,3
49,52,4
50,53,5
51,54,6
52,55,7
53,56,8
54,57,9
55,58,10
56,59,11
57,60,12
58,61,13
59,62,14
60,63,15
61,64,16
62,65,17
63,66,18
64,67,19
65,68,20
66,69,21
67,70,22
68,71,23
69,72,24
70,73,25
71,74,26
72,75,27
73,76,28
74,77,29
75,78,30
76,79,31
77,80,32
78,81,33
79,82,34
80,83,35
81,84,36
82,0,37
83,1,38
84,2,39
0,1,20
1,2,21
2,3,22
3,4,23
4,5,24
5,6,25
6,7,26
7,8,27
8,9,28
9,10,29
