a,b,c,75,925
0,1,34
1,2,35
2,3,36
3,4,37
4,5,38
5,6,39
6,7,40
7,8,41
8,9,42
9,10,43
10,11,44
11,12,45
12,13,46
13,14,47
14,15,48
15,16,49
16,17,50
17,18,51
18,19,52
19,20,53
20,21,54
21,22,55
22,23,56
23,24,57
24,25,58
25,26,59
26,27,60
27,28,61
28,29,62
29,30,63
30,31,64
31,32,65
32,33,66
33,34,67
34,35,68
35,36,69
36,37,70
37,38,71
38,39,72
39,40,73
40,41,74
41,42,0
42,43,1
43,44,2
44,45,3
45,46,4
46,47,5
47,48,6
48,49,7
49,50,8
50,51,9
51,52,10
52,53,11
53,54,12
54,55,13
55,56,14
56,57,15
57,58,16
58,59,17
59,60,18
60,61,19
61,62,20
62,63,21
63,64,22
64,65,23
65,66,24
66,67,25
67,68,26
68,69,27
69,70,28
70,71,29
71,72,30
72,73,31
73,74,32
74,0,33
0,2,18
1,3,19
2,4,20
3,5,21
4,6,22
5,7,23
6,8,24
7,9,25
8,10,26
9,11,27
10,12,28
11,13,29
12,14,30
13,15,31
14,16,32
15,17,33
16,18,34
17,19,35
18,20,36
19,21,37
20,22,38
21,23,39
22,24,40
23,25,41
24,26,42
25,27,43
26,28,44
27,29,45
28,30,46
29,31,47
30,32,48
31,33,49
32,34,50
33,35,51
34,36,52
35,37,53
36,38,54
37,39,55
38,40,56
39,41,57
40,42,58
41,43,59
42,44,60
43,45,61
44,46,62
45,47,63
46,48,64
47,49,65
48,50,66
49,51,67
50,52,68
51,53,69
52,54,70
53,55,71
54,56,72
55,57,73
56,58,74
57,59,0
58,60,1
59,61,2
60,62,3
61,63,4
62,64,5
63,65,6
64,66,7
65,67,8
66,68,9
67,69,10
68,70,11
69,71,12
70,72,13
71,73,14
72,74,15
73,0,16
74,1,17
0,3,26
1,4,27
2,5,28
3,6,29
4,7,30
5,8,31
6,9,32
7,10,33
8,11,34
9,12,35
10,13,36
11,14,37
12,15,38
13,16,39
14,17,40
15,18,41
16,19,42
17,20,43
18,21,44
19,22,45
20,23,46
21,24,47
22,25,48
23,26,49
24,27,50
25,28,51
26,29,52
27,30,53
28,31,54
29,32,55
30,33,56
31,34,57
32,35,58
33,36,59
34,37,60
35,38,61
36,39,62
37,40,63
38,41,64
39,42,65
40,43,66
41,44,67
42,45,68
43,46,69
44,47,70
45,48,71
46,49,72
47,50,73
48,51,74
49,52,0
50,53,1
51,54,2
52,55,3
53,56,4
54,57,5
55,58,6
56,59,7
57,60,8
58,61,9
59,62,10
60,63,11
61,64,12
62,65,13
63,66,14
64,67,15
65,68,16
66,69,17
67,70,18
68,71,19
69,72,20
70,73,21
71,74,22
72,0,23
73,1,24
74,2,25
0,4,36
1,5,37
2,6,38
3,7,39
4,8,40
5,9,41
6,10,42
7,11,43
8,12,44
9,13,45
10,14,46
11,15,47
12,16,48
13,17,49
14,18,50
15,19,51
16,20,52
17,21,53
18,22,54
19,23,55
20,24,56
21,25,57
22,26,58
23,27,59
24,28,60
25,29,61
26,30,62
27,31,63
28,32,64
29,33,65
30,34,66
31,35,67
32,36,68
33,37,69
34,38,70
35,39,71
36,40,72
37,41,73
38,42,74
39,43,0
40,44,1
41,45,2
42,46,3
43,47,4
44,48,5
45,49,6
46,50,7
47,51,8
48,52,9
49,53,10
50,54,11
51,55,12
52,56,13
53,57,14
54,58,15
55,59,16
56,60,17
57,61,18
58,62,19
59,63,20
60,64,21
61,65,22
62,66,23
63,67,24
64,68,25
65,69,26
66,70,27
67,71,28
68,72,29
69,73,30
70,74,31
71,0,32
72,1,33
73,2,34
74,3,35
0,5,20
1,6,21
2,7,22
3,8,23
4,9,24
5,10,25
6,11,26
7,12,27
8,13,28
9,14,29
10,15,30
11,16,31
12,17,32
13,18,33
14,19,34
15,20,35
16,21,36
17,22,37
18,23,38
19,24,39
20,25,40
21,26,41
22,27,42
23,28,43
24,29,44
25,30,45
26,31,46
27,32,47
28,33,48
29,34,49
30,35,50
31,36,51
32,37,52
33,38,53
34,39,54
35,40,55
36,41,56
37,42,57
38,43,58
39,44,59
40,45,60
41,46,61
42,47,62
43,48,63
44,49,64
45,50,65
46,51,66
47,52,67
48,53,68
49,54,69
50,55,70
51,56,71
52,57,72
53,58,73
54,59,74
55,60,0
56,61,1
57,62,2
58,63,3
59,64,4
60,65,5
61,66,6
62,67,7
63,68,8
64,69,9
65,70,10
66,71,11
67,72,12
68,73,13
69,74,14
70,0,15
71,1,16
72,2,17
73,3,18
74,4,19
0,6,27
1,7,28
2,8,29
3,9,30
4,10,31
5,11,32
6,12,33
7,13,34
8,14,35
9,15,36
10,16,37
11,17,38
12,18,39
13,19,40
14,20,41
15,21,42
16,22,43
17,23,44
18,24,45
19,25,46
20,26,47
21,27,48
22,28,49
23,29,50
24,30,51
25,31,52
26,32,53
27,33,54
28,34,55
29,35,56
30,36,57
31,37,58
32,38,59
33,39,60
34,40,61
35,41,62
36,42,63
37,43,64
38,44,65
39,45,66
40,46,67
41,47,68
42,48,69
43,49,70
