a,b,c,73,876
18,22,38
19,23,39
20,24,40
21,25,41
22,26,42
23,27,43
24,28,44
25,29,45
26,30,46
27,31,47
28,32,48
29,33,49
30,34,50
31,35,51
32,36,52
33,37,53
34,38,54
35,39,55
36,40,56
37,41,57
38,42,58
39,43,59
40,44,60
41,45,61
42,46,62
43,47,63
44,48,64
45,49,65
46,50,66
47,51,67
48,52,68
49,53,69
50,54,70
51,55,71
52,56,72
53,57,0
54,58,1
55,59,2
56,60,3
57,61,4
58,62,5
59,63,6
60,64,7
61,65,8
62,66,9
63,67,10
64,68,11
65,69,12
66,70,13
67,71,14
68,72,15
69,0,16
70,1,17
71,2,18
72,3,19
0,5,36
1,6,37
2,7,38
3,8,39
4,9,40
5,10,41
6,11,42
7,12,43
8,13,44
9,14,45
10,15,46
11,16,47
12,17,48
13,18,49
14,19,50
15,20,51
16,21,52
17,22,53
18,23,54
19,24,55
20,25,56
21,26,57
22,27,58
23,28,59
24,29,60
25,30,61
26,31,62
27,32,63
28,33,64
29,34,65
30,35,66
31,36,67
32,37,68
33,38,69
34,39,70
35,40,71
36,41,72
37,42,0
38,43,1
39,44,2
40,45,3
41,46,4
42,47,5
43,48,6
44,49,7
45,50,8
46,51,9
47,52,10
48,53,11
49,54,12
50,55,13
51,56,14
52,57,15
53,58,16
54,59,17
55,60,18
56,61,19
57,62,20
58,63,21
59,64,22
60,65,23
61,66,24
62,67,25
63,68,26
64,69,27
65,70,28
66,71,29
67,72,30
68,0,31
69,1,32
70,2,33
71,3,34
72,4,35
0,6,27
1,7,28
2,8,29
3,9,30
4,10,31
5,11,32
6,12,33
7,13,34
8,14,35
9,15,36
10,16,37
11,17,38
12,18,39
13,19,40
14,20,41
15,21,42
16,22,43
17,23,44
18,24,45
19,25,46
20,26,47
21,27,48
22,28,49
23,29,50
24,30,51
25,31,52
26,32,53
27,33,54
28,34,55
29,35,56
30,36,57
31,37,58
32,38,59
33,39,60
34,40,61
35,41,62
36,42,63
37,43,64
38,44,65
39,45,66
40,46,67
41,47,68
42,48,69
43,49,70
44,50,71
45,51,72
46,52,0
47,53,1
48,54,2
49,55,3
50,56,4
51,57,5
52,58,6
53,59,7
54,60,8
55,61,9
56,62,10
57,63,11
58,64,12
59,65,13
60,66,14
61,67,15
62,68,16
63,69,17
64,70,18
65,71,19
66,72,20
67,0,21
68,1,22
69,2,23
70,3,24
71,4,25
72,5,26
0,7,22
1,8,23
2,9,24
3,10,25
4,11,26
5,12,27
6,13,28
7,14,29
8,15,30
9,16,31
10,17,32
11,18,33
12,19,34
13,20,35
14,21,36
15,22,37
16,23,38
17,24,39
18,25,40
19,26,41
20,27,42
21,28,43
22,29,44
23,30,45
24,31,46
25,32,47
26,33,48
27,34,49
28,35,50
29,36,51
30,37,52
31,38,53
32,39,54
33,40,55
34,41,56
35,42,57
36,43,58
37,44,59
38,45,60
39,46,61
40,47,62
41,48,63
42,49,64
43,50,65
44,51,66
45,52,67
46,53,68
47,54,69
48,55,70
49,56,71
50,57,72
51,58,0
52,59,1
53,60,2
54,61,3
55,62,4
56,63,5
57,64,6
58,65,7
59,66,8
60,67,9
61,68,10
62,69,11
63,70,12
64,71,13
65,72,14
66,0,15
67,1,16
68,2,17
69,3,18
70,4,19
71,5,20
72,6,21
0,8,38
1,9,39
2,10,40
3,11,41
4,12,42
5,13,43
6,14,44
7,15,45
8,16,46
9,17,47
10,18,48
11,19,49
12,20,50
13,21,51
14,22,52
15,23,53
16,24,54
17,25,55
18,26,56
19,27,57
20,28,58
21,29,59
22,30,60
23,31,61
24,32,62
25,33,63
26,34,64
27,35,65
28,36,66
29,37,67
30,38,68
31,39,69
32,40,70
33,41,71
34,42,72
35,43,0
36,44,1
37,45,2
38,46,3
39,47,4
40,48,5
41,49,6
42,50,7
43,51,8
44,52,9
45,53,10
46,54,11
47,55,12
48,56,13
49,57,14
50,58,15
51,59,16
52,60,17
53,61,18
54,62,19
55,63,20
56,64,21
57,65,22
58,66,23
59,67,24
60,68,25
61,69,26
62,70,27
63,71,28
64,72,29
65,0,30
66,1,31
67,2,32
68,3,33
69,4,34
70,5,35
71,6,36
72,7,37
0,9,28
1,10,29
2,11,30
3,12,31
4,13,32
5,14,33
6,15,34
7,16,35
8,17,36
9,18,37
10,19,38
11,20,39
12,21,40
13,22,41
14,23,42
15,24,43
16,25,44
17,26,45
18,27,46
19,28,47
20,29,48
21,30,49
22,31,50
23,32,51
24,33,52
25,34,53
26,35,54
27,36,55
28,37,56
29,38,57
30,39,58
31,40,59
32,41,60
33,42,61
34,43,62
35,44,63
36,45,64
37,46,65
38,47,66
39,48,67
40,49,68
41,50,69
42,51,70
43,52,71
44,53,72
45,54,0
46,55,1
47,56,2
48,57,3
49,58,4
50,59,5
51,60,6
52,61,7
53,62,8
54,63,9
55,64,10
56,65,11
57,66,12
58,67,13
59,68,14
60,69,15
61,70,16
62,71,17
63,72,18
64,0,19
65,1,20
66,2,21
67,3,22
68,4,23
69,5,24
70,6,25
71,7,26
72,8,27
0,10,24
1,11,25
2,12,26
3,13,27
4,14,28
5,15,29
6,16,30
7,17,31
8,18,32
9,19,33
10,20,34
11,21,35
12,22,36
13,23,37
14,24,38
15,25,39
16,26,40
17,27,41
18,28,42
19,29,43
20,30,44
21,31,45
22,32,46
23,33,47
24,34,48
25,35,49
26,36,50
27,37,51
28,38,52
29,39,53
30,40,54
31,41,55
32,42,56
33,43,57
34,44,58
35,45,59
36,46,60
37,47,61
38,48,62
39,49,63
40,50,64
41,51,65
42,52,66
43,53,67
44,54,68
45,55,69
46,56,70
47,57,71
48,58,72
49,59,0
50,60,1
51,61,2
52,62,3
53,63,4
54,64,5
55,65,6
56,66,7
57,67,8
58,68,9
59,69,10
60,70,11
61,71,12
62,72,13
63,0,14
64,1,15
65,2,16
66,3,17
67,4,18
68,5,19
69,6,20
70,7,21
71,8,22
72,9,23
0,11,40
1,12,41
2,13,42
3,14,43
4,15,44
5,16,45
6,17,46
7,18,47
8,19,48
9,20,49
10,21,50
11,22,51
12,23,52
13,24,53
14,25,54
15,26,55
16,27,56
17,28,57
18,29,58
19,30,59
20,31,60
21,32,61
22,33,62
23,34,63
24,35,64
25,36,65
26,37,66
27,38,67
28,39,68
29,40,69
30,41,70
31,42,71
32,43,72
33,44,0
34,45,1
35,46,2
36,47,3
37,48,4
38,49,5
39,50,6
40,51,7
41,52,8
42,53,9
43,54,10
44,55,11
45,56,12
46,57,13
47,58,14
48,59,15
49,60,16
50,61,17
51,62,18
52,63,19
53,64,20
54,65,21
55,66,22
56,67,23
57,68,24
58,69,25
59,70,26
60,71,27
61,72,28
62,0,29
63,1,30
64,2,31
65,3,32
66,4,33
67,5,34
68,6,35
69,7,36
70,8,37
71,9,38
72,10,39
